13.3,-79.4,20121023,0,23,1003
13.0,-79.1,20121023,600,24,1001
13.3,-78.8,20121023,1200,30,999
13.9,-78.8,20121023,1800,32,997
14.4,-78.2,20121024,0,31,998
15.5,-77.7,20121024,600,37,996
16.1,-77.7,20121024,1200,38,996
17.5,-77.7,20121024,1800,38,993
18.1,-77.5,20121025,0,42,992
18.6,-77.1,20121025,600,38,992
19.5,-76.8,20121025,1200,42,992
21.2,-76.0,20121025,1800,41,992
22.6,-75.1,20121026,0,43,988
23.1,-74.0,20121026,600,43,988
24.3,-73.7,20121026,1200,51,987
24.8,-73.5,20121026,1800,53,985
25.7,-72.6,20121027,0,53,986
25.9,-72.6,20121027,600,54,984
26.6,-71.6,20121027,1200,53,983
27.4,-70.6,20121027,1800,50,980
28.3,-69.6,20121028,0,50,979
28.6,-68.5,20121028,600,52,979
29.0,-67.0,20121028,1200,59,979
29.6,-65.3,20121028,1800,57,974
29.6,-62.8,20121029,0,52,980
29.9,-59.7,20121029,600,48,983
30.2,-56.6,20121029,1200,52,984
30.4,-53.5,20121029,1800,47,985
30.7,-50.1,20121030,0,42,989
30.2,-43.6,20121030,1200,44,995
29.9,-39.7,20121030,1800,40,994
29.9,-35.5,20121031,0,42,994
