13.2,-79.4,20121023,0,24,1002
13.1,-78.9,20121023,600,25,999
13.5,-78.5,20121023,1200,31,998
14.5,-78.1,20121023,1800,34,995
14.9,-78.2,20121024,0,30,996
15.9,-77.8,20121024,600,36,994
17.0,-77.7,20121024,1200,39,994
18.0,-77.8,20121024,1800,42,992
18.7,-77.3,20121025,0,38,991
19.4,-77.0,20121025,600,44,990
20.7,-76.7,20121025,1200,41,992
21.8,-76.3,20121025,1800,42,988
23.1,-75.8,20121026,0,44,986
24.3,-75.4,20121026,600,46,985
24.9,-75.7,20121026,1200,57,982
26.0,-76.0,20121026,1800,60,977
26.7,-76.0,20121027,0,53,979
27.4,-76.3,20121027,600,52,978
28.1,-76.1,20121027,1200,54,976
29.4,-75.6,20121027,1800,54,973
30.1,-75.7,20121028,0,59,970
30.2,-74.4,20121028,600,60,967
31.5,-72.3,20121028,1200,54,966
33.6,-71.9,20121028,1800,56,961
34.9,-72.0,20121029,0,59,956
35.6,-72.2,20121029,600,77,951
36.1,-70.8,20121029,1200,73,950
37.3,-70.1,20121029,1800,68,950
39.1,-70.1,20121030,0,63,950
40.6,-71.8,20121030,600,67,946
41.9,-74.4,20121030,1200,45,955
42.5,-77.0,20121030,1800,41,967
42.5,-78.7,20121031,0,37,977
42.6,-79.2,20121031,600,35,982
42.6,-78.9,20121031,1200,32,988
42.8,-77.4,20121031,1800,31,992
