13.3,-79.4,20121023,0,23,1003
13.0,-79.1,20121023,600,24,1001
13.0,-78.5,20121023,1200,28,1000
13.9,-77.9,20121023,1800,33,998
15.0,-77.4,20121024,0,32,997
15.7,-76.5,20121024,600,36,996
17.0,-76.0,20121024,1200,37,995
18.1,-75.7,20121024,1800,41,994
19.5,-75.4,20121025,0,43,991
21.2,-75.1,20121025,600,45,990
22.3,-74.9,20121025,1200,44,988
23.8,-74.6,20121025,1800,46,986
25.1,-74.9,20121026,0,48,984
26.2,-75.4,20121026,600,49,983
26.8,-77.1,20121026,1200,52,981
27.1,-78.0,20121026,1800,49,979
27.4,-78.5,20121027,0,51,976
27.6,-78.9,20121027,600,50,974
28.2,-78.8,20121027,1200,48,971
29.3,-78.2,20121027,1800,48,968
30.7,-77.4,20121028,0,54,965
32.4,-76.5,20121028,600,57,961
34.4,-75.7,20121028,1200,61,955
37.5,-76.5,20121028,1800,57,951
40.3,-79.1,20121029,0,52,954
41.7,-81.3,20121029,600,51,955
42.5,-81.6,20121029,1200,48,961
43.4,-82.2,20121029,1800,44,969
44.5,-82.2,20121030,0,45,978
45.1,-82.5,20121030,600,37,984
45.6,-82.2,20121030,1200,34,987
46.5,-81.3,20121030,1800,29,994
47.9,-81.0,20121031,0,29,1001
54.6,-80.2,20121031,1800,30,1001
55.2,-79.6,20121101,1200,23,1004
55.2,-79.6,20121101,1800,21,1006
55.2,-79.4,20121102,0,18,1008
