13.3,-79.4,20121023,0,24,1003
12.7,-79.4,20121023,600,24,1001
12.5,-78.8,20121023,1200,29,1001
13.3,-78.2,20121023,1800,34,999
15.0,-77.7,20121024,0,31,999
15.0,-78.2,20121024,600,34,999
16.1,-77.7,20121024,1200,35,999
17.2,-78.0,20121024,1800,33,998
18.6,-77.4,20121025,0,35,998
19.2,-77.7,20121025,600,36,997
20.3,-77.4,20121025,1200,35,997
21.4,-76.8,20121025,1800,35,996
22.3,-76.3,20121026,0,41,994
22.9,-76.0,20121026,600,41,991
23.7,-75.4,20121026,1200,48,989
24.5,-75.4,20121026,1800,48,988
25.4,-76.0,20121027,0,49,986
25.9,-76.5,20121027,600,46,983
26.5,-76.8,20121027,1200,47,981
27.6,-76.8,20121027,1800,47,979
28.5,-76.8,20121028,0,54,977
28.8,-76.0,20121028,600,59,973
29.8,-74.2,20121028,1200,55,973
31.8,-73.2,20121028,1800,56,969
33.8,-73.2,20121029,0,56,966
35.4,-73.0,20121029,600,67,963
37.7,-73.5,20121029,1200,54,960
39.2,-75.1,20121029,1800,44,960
39.4,-75.7,20121030,0,41,972
40.0,-76.0,20121030,600,37,983
42.5,-77.4,20121030,1200,32,991
43.7,-78.2,20121030,1800,33,992
