13.3,-79.4,20121023,0,23,1003
13.0,-79.1,20121023,600,24,1001
13.6,-78.5,20121023,1200,30,1000
14.4,-78.2,20121023,1800,33,997
15.0,-77.7,20121024,0,30,998
15.5,-77.7,20121024,600,33,997
17.2,-76.5,20121024,1200,40,997
18.6,-76.3,20121024,1800,43,993
19.8,-75.7,20121025,0,45,992
21.4,-75.4,20121025,600,41,990
22.6,-75.1,20121025,1200,43,988
24.0,-74.6,20121025,1800,48,987
25.4,-74.6,20121026,0,53,985
25.9,-75.4,20121026,600,55,986
25.9,-76.3,20121026,1200,51,985
25.9,-76.8,20121026,1800,49,984
26.8,-76.8,20121027,0,52,979
26.8,-77.1,20121027,600,51,978
27.6,-75.7,20121027,1200,45,978
29.3,-75.4,20121027,1800,51,976
30.7,-74.9,20121028,0,48,973
31.6,-74.6,20121028,600,51,973
33.0,-73.7,20121028,1200,51,971
35.2,-74.0,20121028,1800,55,965
37.7,-76.3,20121029,0,57,959
39.2,-79.9,20121029,600,42,968
38.9,-82.5,20121029,1200,43,973
38.3,-83.0,20121029,1800,42,979
38.8,-82.3,20121030,0,40,988
39.7,-81.9,20121030,600,31,991
43.9,-86.4,20121031,0,31,992
44.5,-84.7,20121031,600,28,994
45.3,-83.9,20121031,1200,25,995
