13.3,-79.4,20121023,0,26,1001
13.0,-79.1,20121023,600,26,1000
13.6,-78.8,20121023,1200,30,1000
14.1,-78.8,20121023,1800,31,998
14.7,-78.2,20121024,0,27,998
15.3,-77.7,20121024,600,36,999
17.5,-76.8,20121024,1200,43,997
18.2,-77.4,20121024,1800,41,997
19.2,-77.1,20121025,0,39,996
19.8,-76.8,20121025,600,38,997
21.4,-77.4,20121025,1200,40,997
22.3,-77.7,20121025,1800,38,996
22.6,-77.7,20121026,0,38,994
23.4,-76.8,20121026,1200,37,995
23.7,-77.1,20121026,1800,42,993
23.7,-77.4,20121027,0,43,992
23.7,-76.8,20121027,600,41,992
24.3,-76.3,20121027,1200,38,991
24.8,-75.4,20121027,1800,36,990
25.7,-74.0,20121028,0,39,989
26.8,-72.6,20121028,600,40,989
28.2,-70.4,20121028,1200,39,988
30.1,-69.0,20121028,1800,47,985
31.3,-66.0,20121029,0,52,982
31.5,-63.7,20121029,600,57,981
32.4,-59.4,20121029,1200,51,984
