13.3,-79.4,20121023,0,26,1002
13.3,-79.4,20121023,600,26,1001
13.6,-78.8,20121023,1200,28,1001
14.1,-79.1,20121023,1800,31,999
14.7,-78.5,20121024,0,27,999
15.3,-78.0,20121024,600,31,999
16.1,-76.8,20121024,1200,36,1000
16.7,-77.4,20121024,1800,36,997
17.5,-76.8,20121025,0,38,996
18.1,-76.8,20121025,600,38,996
19.2,-76.8,20121025,1200,38,996
19.2,-76.5,20121025,1800,33,996
19.6,-75.8,20121026,0,35,997
20.9,-75.1,20121026,600,37,995
21.4,-74.9,20121026,1200,37,994
22.6,-74.0,20121026,1800,35,994
23.7,-72.3,20121027,0,40,992
24.8,-71.5,20121027,600,44,991
25.7,-72.0,20121027,1200,42,989
26.5,-71.8,20121027,1800,43,988
27.4,-71.8,20121028,0,43,989
27.6,-71.5,20121028,600,45,988
28.5,-70.6,20121028,1200,46,988
29.2,-70.4,20121028,1800,49,986
29.3,-68.1,20121029,0,48,986
30.4,-68.1,20121029,600,47,985
31.0,-67.3,20121029,1200,50,978
31.3,-65.3,20121029,1800,52,976
31.8,-63.9,20121030,0,50,978
31.8,-61.9,20121030,600,46,979
31.6,-60.0,20121030,1200,46,984
31.6,-57.7,20121030,1800,44,986
31.3,-54.9,20121031,0,39,991
30.7,-51.8,20121031,600,38,992
29.3,-49.0,20121031,1200,36,994
28.8,-46.2,20121031,1800,38,992
27.6,-43.6,20121101,0,40,993
27.1,-41.4,20121101,600,40,991
25.9,-39.1,20121101,1200,43,992
25.9,-35.8,20121101,1800,45,991
27.1,-31.8,20121102,0,50,989
