13.3,-79.4,20121023,0,25,1001
12.7,-79.1,20121023,600,26,1000
13.3,-78.5,20121023,1200,33,998
14.1,-78.0,20121023,1800,35,996
14.7,-78.0,20121024,0,32,995
15.5,-77.4,20121024,600,35,994
16.7,-77.1,20121024,1200,38,993
18.4,-76.5,20121024,1800,42,991
19.5,-76.5,20121025,0,44,988
20.9,-76.3,20121025,600,40,988
22.6,-76.0,20121025,1200,43,986
24.0,-76.0,20121025,1800,42,985
25.4,-76.0,20121026,0,46,982
25.9,-76.5,20121026,600,49,983
26.2,-77.1,20121026,1200,49,984
26.5,-77.1,20121026,1800,49,984
28.8,-76.0,20121027,600,47,982
30.4,-76.3,20121027,1200,53,980
31.8,-76.3,20121027,1800,59,975
31.8,-74.3,20121028,0,58,972
33.5,-72.6,20121028,600,54,973
35.1,-72.1,20121028,1200,56,972
36.6,-71.8,20121028,1800,52,971
38.3,-72.3,20121029,0,58,967
40.3,-73.7,20121029,600,54,960
43.1,-76.3,20121029,1200,37,965
44.8,-79.1,20121029,1800,42,968
45.6,-83.0,20121030,0,48,968
45.1,-86.1,20121030,600,42,969
43.9,-87.0,20121030,1200,38,971
43.1,-85.8,20121030,1800,45,974
43.4,-84.4,20121031,0,40,981
43.9,-83.6,20121031,600,41,988
43.9,-82.5,20121031,1200,39,994
