13.3,-79.4,20121023,0,24,1003
12.7,-79.4,20121023,600,26,1001
12.7,-78.8,20121023,1200,29,1002
13.6,-78.2,20121023,1800,28,999
14.4,-78.2,20121024,0,32,1000
14.8,-77.7,20121024,600,33,999
15.8,-76.8,20121024,1200,38,998
16.4,-77.1,20121024,1800,40,996
17.0,-76.5,20121025,0,40,995
17.5,-76.0,20121025,600,38,994
18.4,-75.4,20121025,1200,37,994
19.5,-74.6,20121025,1800,40,994
20.9,-73.7,20121026,0,38,994
22.3,-73.2,20121026,600,44,991
23.1,-73.5,20121026,1200,48,990
23.1,-73.2,20121026,1800,42,990
24.0,-72.6,20121027,0,45,990
24.5,-72.9,20121027,600,44,990
24.8,-72.9,20121027,1200,40,990
25.1,-72.6,20121027,1800,39,989
25.4,-71.2,20121028,0,40,990
26.2,-70.1,20121028,600,38,990
26.5,-69.5,20121028,1200,42,991
26.2,-68.7,20121028,1800,39,989
26.2,-66.7,20121029,0,39,990
26.5,-64.7,20121029,600,38,991
26.5,-63.0,20121029,1200,34,993
26.2,-61.6,20121029,1800,34,993
26.0,-59.4,20121030,0,34,996
25.9,-57.4,20121030,600,30,997
25.9,-55.2,20121030,1200,29,1000
26.2,-52.9,20121030,1800,28,1001
25.9,-51.0,20121031,0,24,1005
25.7,-49.5,20121031,600,25,1005
25.1,-48.7,20121031,1200,25,1007
24.5,-48.1,20121031,1800,23,1006
23.7,-48.1,20121101,0,25,1009
22.5,-48.8,20121101,600,25,1008
21.7,-48.7,20121101,1200,24,1010
20.9,-50.4,20121102,0,25,1010
