13.3,-79.4,20121023,0,25,1001
13.3,-78.5,20121023,600,27,999
13.9,-78.5,20121023,1200,29,996
14.4,-78.0,20121023,1800,39,994
15.5,-77.7,20121024,0,38,994
17.0,-77.1,20121024,600,41,991
17.8,-76.8,20121024,1200,43,990
18.6,-76.8,20121024,1800,45,986
19.5,-76.3,20121025,0,47,983
21.2,-76.3,20121025,600,45,985
22.3,-76.5,20121025,1200,43,984
23.4,-76.3,20121025,1800,48,982
24.3,-76.0,20121026,0,51,974
25.1,-75.7,20121026,600,55,971
25.7,-76.3,20121026,1200,49,973
26.2,-76.5,20121026,1800,54,972
26.8,-76.5,20121027,0,55,969
27.4,-75.7,20121027,600,49,971
28.5,-75.1,20121027,1200,46,974
29.3,-75.1,20121027,1800,43,974
29.6,-74.0,20121028,0,46,974
30.2,-72.9,20121028,600,43,975
31.3,-70.9,20121028,1200,43,977
33.0,-69.8,20121028,1800,46,974
34.4,-69.0,20121029,0,47,974
35.8,-67.5,20121029,600,53,971
37.5,-66.1,20121029,1200,52,972
39.2,-64.7,20121029,1800,54,974
41.1,-63.9,20121030,0,58,983
43.1,-63.6,20121030,600,55,991
45.6,-63.9,20121030,1200,42,1000
47.9,-64.5,20121030,1800,36,1006
49.3,-65.0,20121031,0,33,1012
