13.3,-79.4,20121023,0,27,1002
13.0,-79.1,20121023,600,27,1000
13.0,-78.8,20121023,1200,30,999
13.9,-78.2,20121023,1800,34,997
14.4,-78.0,20121024,0,33,996
15.3,-77.7,20121024,600,39,995
16.4,-77.7,20121024,1200,39,994
17.5,-77.1,20121024,1800,43,991
18.9,-77.1,20121025,0,43,987
19.8,-77.1,20121025,600,45,986
21.2,-76.8,20121025,1200,42,987
22.6,-76.5,20121025,1800,42,987
23.7,-76.3,20121026,0,42,986
25.0,-76.4,20121026,600,45,981
25.9,-76.8,20121026,1200,48,980
26.5,-77.1,20121026,1800,48,980
27.4,-77.7,20121027,0,48,978
27.6,-78.0,20121027,600,54,974
27.9,-77.1,20121027,1200,48,975
29.3,-76.3,20121027,1800,53,972
30.4,-75.4,20121028,0,59,966
31.6,-74.6,20121028,600,67,964
32.4,-74.3,20121028,1200,72,957
33.3,-72.0,20121028,1800,75,953
34.9,-69.8,20121029,0,67,957
36.6,-70.4,20121029,600,61,953
37.2,-70.4,20121029,1200,64,952
38.3,-70.1,20121029,1800,67,952
39.4,-69.8,20121030,0,68,954
41.1,-70.6,20121030,600,57,956
42.5,-72.0,20121030,1200,50,962
43.9,-75.1,20121030,1800,41,966
44.5,-77.4,20121031,0,42,972
44.8,-78.5,20121031,600,44,979
44.8,-79.9,20121031,1200,40,982
44.8,-79.1,20121031,1800,42,986
44.8,-78.2,20121101,0,35,991
44.8,-77.0,20121101,600,30,993
44.8,-75.4,20121101,1200,30,996
