12.5,-81.9,20121023,0,24,1004
13.3,-79.1,20121023,600,28,999
13.9,-78.8,20121023,1200,30,998
14.4,-78.5,20121023,1800,34,996
14.7,-78.2,20121024,0,34,996
15.8,-78.0,20121024,600,36,996
16.7,-78.2,20121024,1200,37,996
17.5,-78.0,20121024,1800,40,995
18.6,-78.0,20121025,0,44,993
18.9,-77.1,20121025,600,39,993
19.2,-77.1,20121025,1200,42,992
20.4,-75.6,20121025,1800,38,995
21.2,-75.4,20121026,0,38,994
21.6,-74.4,20121026,600,42,993
22.0,-74.0,20121026,1200,41,993
22.9,-73.5,20121026,1800,40,994
23.6,-73.1,20121027,0,43,993
23.7,-73.5,20121027,600,41,992
24.3,-72.9,20121027,1200,38,991
25.1,-72.0,20121027,1800,37,991
25.9,-70.6,20121028,0,39,990
26.2,-69.8,20121028,600,36,991
26.8,-68.7,20121028,1200,40,990
27.4,-66.7,20121028,1800,44,987
28.2,-63.9,20121029,0,43,987
29.0,-61.6,20121029,600,41,985
29.6,-59.1,20121029,1200,38,986
30.2,-56.9,20121029,1800,44,985
29.3,-54.8,20121030,0,46,985
30.4,-47.3,20121030,1200,39,988
31.8,-43.4,20121030,1800,44,986
33.8,-31.5,20121031,1200,45,978
37.8,-20.9,20121101,600,50,960
37.7,-17.8,20121101,1200,54,965
39.4,-13.0,20121101,1800,57,965
43.4,-8.2,20121102,0,46,965
