13.3,-79.1,20121023,0,26,1002
13.3,-78.8,20121023,600,26,999
13.6,-78.5,20121023,1200,35,997
14.4,-77.7,20121023,1800,38,995
15.8,-78.0,20121024,0,36,993
16.4,-78.0,20121024,600,39,993
17.5,-78.2,20121024,1200,41,993
18.6,-78.5,20121024,1800,41,992
19.5,-78.0,20121025,0,35,991
20.3,-77.4,20121025,600,39,991
21.5,-77.0,20121025,1200,43,991
22.9,-77.1,20121025,1800,40,989
23.7,-77.1,20121026,0,45,987
24.4,-78.2,20121026,600,46,983
24.7,-78.3,20121026,1200,45,983
25.2,-78.2,20121026,1800,43,982
26.5,-78.0,20121027,0,48,981
27.9,-78.0,20121027,600,50,979
28.2,-78.5,20121027,1200,53,976
28.5,-77.7,20121027,1800,50,974
29.3,-76.3,20121028,0,55,974
30.7,-74.6,20121028,600,48,976
33.0,-72.9,20121028,1200,52,975
36.3,-72.3,20121028,1800,58,970
39.2,-72.3,20121029,0,64,961
41.7,-72.6,20121029,600,48,961
44.8,-74.3,20121029,1200,47,961
