13.3,-79.4,20121023,0,25,1001
13.0,-79.1,20121023,600,24,1000
13.0,-78.5,20121023,1200,27,999
13.6,-78.2,20121023,1800,35,997
14.4,-78.2,20121024,0,33,997
15.5,-77.4,20121024,600,41,996
16.7,-77.4,20121024,1200,42,995
17.5,-77.4,20121024,1800,42,990
18.6,-77.4,20121025,0,41,989
19.5,-76.8,20121025,600,44,985
20.9,-76.8,20121025,1200,39,987
22.3,-76.8,20121025,1800,41,987
23.7,-76.0,20121026,0,44,980
24.8,-75.7,20121026,600,51,979
26.5,-76.3,20121026,1200,52,979
27.1,-76.8,20121026,1800,51,979
27.1,-77.4,20121027,0,56,977
27.5,-77.0,20121027,600,57,974
27.9,-76.0,20121027,1200,54,974
29.3,-75.1,20121027,1800,54,973
30.2,-74.3,20121028,0,57,971
30.7,-73.2,20121028,600,54,971
31.8,-72.6,20121028,1200,52,969
32.4,-71.2,20121028,1800,52,967
33.5,-70.9,20121029,0,53,964
34.1,-69.2,20121029,600,51,962
37.7,-69.5,20121029,1800,70,953
38.9,-70.7,20121030,0,73,944
40.3,-70.6,20121030,600,59,939
41.7,-70.9,20121030,1200,56,942
43.1,-72.0,20121030,1800,47,953
44.5,-72.9,20121031,0,42,965
45.6,-73.7,20121031,600,38,972
46.2,-75.1,20121031,1200,34,977
48.1,-75.1,20121031,1800,35,983
