13.3,-79.4,20121023,0,27,1002
13.0,-78.5,20121023,600,27,1000
13.9,-78.0,20121023,1200,30,997
14.7,-77.7,20121023,1800,33,995
15.8,-77.4,20121024,0,36,997
17.0,-77.4,20121024,600,42,995
17.4,-77.6,20121024,1200,40,994
18.6,-77.4,20121024,1800,43,991
19.5,-77.1,20121025,0,45,990
20.6,-77.0,20121025,600,46,990
21.6,-77.4,20121025,1200,46,990
22.3,-77.5,20121025,1800,47,989
23.1,-78.0,20121026,0,48,988
23.8,-78.4,20121026,600,51,986
24.0,-79.5,20121026,1200,53,985
24.0,-79.6,20121026,1800,51,983
24.3,-79.6,20121027,0,47,981
24.5,-80.5,20121027,600,49,981
23.7,-80.5,20121027,1200,42,983
23.1,-79.1,20121027,1800,42,985
23.7,-76.8,20121028,0,42,985
25.1,-75.1,20121028,600,42,984
26.8,-74.3,20121028,1200,43,983
28.2,-72.9,20121028,1800,43,981
29.9,-71.8,20121029,0,46,980
31.8,-70.6,20121029,600,50,978
33.8,-69.2,20121029,1200,51,979
38.3,-69.8,20121029,1800,56,978
