13.3,-79.4,20121023,0,25,1003
13.3,-78.8,20121023,600,26,1001
13.6,-78.8,20121023,1200,28,1001
14.1,-78.2,20121023,1800,31,999
15.3,-78.2,20121024,0,30,1000
15.3,-78.0,20121024,600,35,999
16.7,-77.7,20121024,1200,36,999
17.5,-78.0,20121024,1800,37,997
17.8,-78.2,20121025,0,36,998
17.8,-78.0,20121025,600,31,998
19.2,-76.5,20121025,1200,36,996
20.3,-75.5,20121025,1800,39,997
22.0,-74.9,20121026,0,37,996
22.6,-75.1,20121026,600,44,994
23.4,-75.1,20121026,1200,46,992
24.0,-75.7,20121026,1800,46,989
24.5,-75.7,20121027,0,51,988
24.8,-76.0,20121027,600,51,985
25.2,-76.0,20121027,1200,49,983
25.7,-75.1,20121027,1800,46,982
26.8,-74.6,20121028,0,46,981
28.5,-73.7,20121028,600,47,979
30.2,-73.2,20121028,1200,51,976
31.3,-73.5,20121028,1800,52,971
31.3,-72.6,20121029,0,51,970
32.1,-71.2,20121029,600,50,968
32.7,-69.5,20121029,1200,50,968
34.1,-67.0,20121029,1800,51,966
36.3,-66.4,20121030,0,53,964
36.9,-67.5,20121030,600,58,960
36.6,-65.4,20121030,1200,62,959
38.0,-62.8,20121030,1800,56,959
40.3,-63.3,20121031,0,62,958
41.7,-65.6,20121031,600,64,953
42.5,-65.9,20121031,1200,55,952
43.4,-66.7,20121031,1800,51,950
44.5,-67.0,20121101,0,52,959
45.9,-67.5,20121101,600,41,971
47.9,-68.4,20121101,1200,37,981
49.3,-69.2,20121101,1800,33,986
50.7,-69.5,20121102,0,29,993
51.9,-69.2,20121102,600,28,995
