13.3,-79.4,20121023,0,24,1002
13.3,-78.5,20121023,600,27,1000
13.9,-78.2,20121023,1200,31,998
14.1,-77.7,20121023,1800,37,996
15.3,-77.1,20121024,0,35,994
16.4,-76.5,20121024,600,38,992
17.5,-76.5,20121024,1200,43,992
19.1,-76.4,20121024,1800,41,991
20.3,-76.0,20121025,0,41,991
21.4,-75.4,20121025,600,44,989
22.3,-75.4,20121025,1200,42,987
24.3,-74.6,20121025,1800,45,986
24.5,-75.4,20121026,0,53,984
24.8,-75.1,20121026,600,49,983
25.7,-74.9,20121026,1200,49,983
26.9,-74.9,20121026,1800,48,981
28.0,-75.8,20121027,0,58,978
28.5,-75.1,20121027,600,61,972
29.9,-75.4,20121027,1200,55,971
31.1,-74.6,20121027,1800,50,973
32.3,-74.6,20121028,0,46,975
33.3,-74.0,20121028,600,48,975
34.5,-73.9,20121028,1200,50,973
35.4,-73.9,20121028,1800,55,970
36.1,-73.5,20121029,0,58,967
37.2,-72.0,20121029,600,55,963
39.7,-72.6,20121029,1200,52,962
42.8,-75.1,20121029,1800,41,961
45.3,-78.8,20121030,0,40,965
45.1,-81.6,20121030,600,45,966
44.8,-81.9,20121030,1200,43,970
44.8,-81.6,20121030,1800,41,976
45.3,-80.8,20121031,0,36,984
46.7,-80.2,20121031,600,32,990
47.9,-79.6,20121031,1200,28,995
49.0,-79.4,20121031,1800,27,999
50.2,-78.6,20121101,0,26,1002
52.1,-76.0,20121101,1800,20,1008
