13.3,-79.4,20121023,0,24,1003
13.0,-78.8,20121023,600,26,1000
13.9,-78.5,20121023,1200,32,998
14.4,-78.5,20121023,1800,31,996
15.5,-78.2,20121024,0,40,995
16.1,-78.5,20121024,600,36,993
17.0,-77.7,20121024,1200,42,992
17.8,-77.4,20121024,1800,39,992
18.9,-78.0,20121025,0,43,991
19.5,-77.1,20121025,600,38,991
20.6,-77.4,20121025,1200,40,992
22.0,-76.8,20121025,1800,37,992
23.4,-75.4,20121026,0,44,990
24.5,-75.1,20121026,600,54,988
25.1,-76.0,20121026,1200,47,990
25.4,-76.8,20121026,1800,50,988
25.1,-77.7,20121027,0,49,986
24.5,-77.7,20121027,600,47,986
24.8,-76.8,20121027,1200,43,986
27.4,-75.4,20121028,0,44,985
29.0,-75.1,20121028,600,45,982
29.0,-76.0,20121028,1200,52,978
28.5,-73.2,20121028,1800,57,976
30.7,-70.9,20121029,0,54,976
32.4,-70.1,20121029,600,58,972
35.2,-69.5,20121029,1200,68,965
37.2,-69.8,20121029,1800,73,957
38.3,-69.8,20121030,0,68,947
39.2,-69.8,20121030,600,58,944
40.3,-69.5,20121030,1200,58,945
41.1,-69.2,20121030,1800,53,950
42.0,-68.7,20121031,0,49,959
43.1,-68.1,20121031,600,47,967
44.8,-67.5,20121031,1200,46,975
