13.3,-79.4,20121023,0,27,1002
13.0,-79.1,20121023,600,25,1000
13.0,-78.8,20121023,1200,29,998
13.6,-78.5,20121023,1800,33,996
13.9,-77.8,20121024,0,33,996
14.7,-77.4,20121024,600,38,995
15.8,-76.8,20121024,1200,44,992
17.0,-76.8,20121024,1800,43,990
18.6,-76.5,20121025,0,44,988
19.5,-76.5,20121025,600,43,987
21.2,-75.7,20121025,1200,44,987
22.9,-75.4,20121025,1800,46,986
24.3,-75.1,20121026,0,46,985
25.0,-75.5,20121026,600,52,984
25.3,-76.3,20121026,1200,57,983
26.5,-76.5,20121026,1800,52,984
26.2,-77.7,20121027,0,52,983
26.2,-77.1,20121027,600,49,981
27.4,-76.8,20121027,1200,48,981
29.3,-76.5,20121027,1800,47,979
30.6,-75.9,20121028,0,52,975
32.1,-75.2,20121028,600,53,971
34.1,-74.9,20121028,1200,63,964
36.5,-75.1,20121028,1800,63,958
39.2,-76.3,20121029,0,63,953
41.7,-78.5,20121029,600,56,955
43.7,-79.6,20121029,1200,46,958
44.8,-80.5,20121029,1800,46,966
46.4,-80.2,20121030,0,45,976
48.1,-80.5,20121030,600,36,982
50.1,-81.3,20121030,1200,39,986
52.1,-81.6,20121030,1800,40,989
52.7,-82.0,20121031,0,39,991
53.2,-81.3,20121031,1200,36,996
54.0,-80.2,20121031,1800,28,999
54.0,-79.6,20121101,0,25,1001
