13.3,-79.4,20121023,0,24,1003
12.7,-79.6,20121023,600,24,1002
12.5,-79.1,20121023,1200,28,1001
13.0,-78.5,20121023,1800,33,999
14.7,-77.7,20121024,0,28,1000
15.0,-77.7,20121024,600,35,999
16.1,-77.7,20121024,1200,38,999
17.0,-78.0,20121024,1800,42,997
17.2,-78.0,20121025,0,40,997
18.9,-77.7,20121025,600,39,997
19.1,-77.1,20121025,1200,37,997
20.0,-77.7,20121025,1800,38,997
20.6,-77.7,20121026,0,38,999
21.4,-78.6,20121026,600,36,997
21.4,-78.8,20121026,1200,34,997
22.4,-78.8,20121026,1800,36,996
22.9,-78.7,20121027,0,34,993
23.4,-78.5,20121027,600,36,992
24.8,-78.0,20121027,1200,37,989
25.4,-77.7,20121027,1800,37,987
26.4,-77.1,20121028,0,44,986
26.8,-76.3,20121028,600,45,983
