13.3,-79.4,20121023,0,24,1003
13.3,-78.5,20121023,600,24,1001
13.9,-78.2,20121023,1200,29,1000
14.4,-78.0,20121023,1800,33,997
15.1,-76.9,20121024,0,35,997
17.0,-76.5,20121024,600,37,995
17.8,-76.3,20121024,1200,37,994
18.9,-76.5,20121024,1800,40,990
18.9,-75.7,20121025,0,40,990
20.3,-74.6,20121025,600,42,991
22.0,-74.6,20121025,1200,42,991
23.7,-74.6,20121025,1800,43,992
24.8,-74.9,20121026,0,45,992
25.9,-76.0,20121026,600,45,991
26.1,-77.7,20121026,1200,42,992
25.4,-78.8,20121026,1800,40,991
24.5,-79.1,20121027,0,41,991
25.4,-77.4,20121027,600,41,994
24.8,-76.0,20121027,1200,37,993
