13.3,-79.4,20121023,0,23,1003
13.0,-79.1,20121023,600,23,1001
13.6,-79.1,20121023,1200,31,1000
14.1,-79.1,20121023,1800,31,997
14.4,-78.8,20121024,0,31,998
15.3,-78.0,20121024,600,33,997
16.4,-77.4,20121024,1200,35,996
17.8,-77.1,20121024,1800,44,993
18.9,-76.8,20121025,0,40,992
19.8,-76.6,20121025,600,37,992
21.2,-76.0,20121025,1200,36,991
22.3,-75.7,20121025,1800,41,990
23.4,-75.1,20121026,0,43,988
24.5,-75.1,20121026,600,49,986
25.4,-75.1,20121026,1200,50,984
25.9,-75.7,20121026,1800,53,984
26.0,-76.0,20121027,0,52,981
26.5,-76.5,20121027,600,50,979
27.1,-76.5,20121027,1200,48,976
28.0,-76.3,20121027,1800,50,974
29.0,-75.7,20121028,0,51,972
30.0,-74.6,20121028,600,51,971
31.6,-73.5,20121028,1200,50,970
33.3,-72.6,20121028,1800,56,968
36.1,-72.9,20121029,0,66,959
38.3,-75.7,20121029,600,59,950
40.8,-79.1,20121029,1200,42,963
41.1,-81.0,20121029,1800,48,964
41.7,-81.6,20121030,0,47,970
42.5,-81.9,20121030,600,43,974
43.4,-83.0,20121030,1200,39,980
44.2,-83.9,20121030,1800,39,986
45.3,-83.9,20121031,0,39,992
45.6,-85.0,20121031,600,33,993
46.5,-85.0,20121031,1200,29,996
47.0,-85.5,20121031,1800,28,997
47.3,-85.8,20121101,0,27,1000
