13.3,-79.4,20121023,0,24,1003
13.0,-78.8,20121023,600,26,1000
13.0,-78.5,20121023,1200,30,999
13.9,-77.7,20121023,1800,36,995
14.4,-77.7,20121024,0,31,996
15.5,-77.4,20121024,600,41,994
16.9,-77.7,20121024,1200,42,994
17.5,-77.9,20121024,1800,40,991
18.9,-77.7,20121025,0,42,988
19.1,-76.7,20121025,600,45,987
20.5,-76.4,20121025,1200,49,985
21.6,-76.2,20121025,1800,45,985
23.1,-75.4,20121026,0,45,983
24.1,-75.2,20121026,600,48,979
25.4,-75.4,20121026,1200,52,980
26.5,-76.8,20121026,1800,55,980
25.9,-77.7,20121027,0,59,975
26.2,-76.0,20121027,600,51,977
27.9,-76.3,20121027,1200,47,976
28.5,-76.5,20121027,1800,48,974
28.8,-75.7,20121028,0,52,972
29.3,-74.6,20121028,600,51,971
30.7,-73.5,20121028,1200,52,970
33.8,-69.5,20121029,0,57,969
