13.3,-79.4,20121023,0,24,1002
13.0,-79.1,20121023,600,26,1001
13.3,-78.8,20121023,1200,28,1000
14.1,-78.5,20121023,1800,35,998
14.7,-78.5,20121024,0,31,998
15.3,-78.2,20121024,600,37,997
15.8,-78.0,20121024,1200,36,997
17.0,-78.0,20121024,1800,38,996
17.5,-77.4,20121025,0,36,995
18.9,-77.4,20121025,600,37,994
18.9,-77.4,20121025,1200,35,996
20.6,-76.5,20121025,1800,39,997
22.0,-75.7,20121026,0,42,995
22.9,-75.1,20121026,600,40,992
23.7,-74.8,20121026,1200,47,991
24.0,-75.0,20121026,1800,50,988
24.6,-74.0,20121027,0,53,985
24.8,-73.5,20121027,600,46,983
27.6,-72.6,20121027,1800,51,981
28.2,-72.6,20121028,0,51,979
29.0,-71.2,20121028,1200,57,976
29.3,-69.0,20121028,1800,52,974
30.5,-66.5,20121029,0,52,973
31.2,-65.3,20121029,600,49,970
31.6,-63.3,20121029,1200,50,970
32.1,-61.1,20121029,1800,54,968
32.7,-57.7,20121030,0,54,970
33.3,-54.3,20121030,600,55,967
34.1,-51.0,20121030,1200,56,968
35.8,-47.3,20121030,1800,52,966
36.9,-45.0,20121031,0,50,968
37.5,-42.8,20121031,600,50,971
38.6,-42.0,20121031,1200,53,974
39.4,-42.2,20121031,1800,48,974
39.7,-41.1,20121101,0,48,974
40.0,-39.4,20121101,600,50,971
40.3,-38.3,20121101,1200,50,970
40.0,-36.1,20121101,1800,50,967
39.6,-34.1,20121102,0,55,966
39.5,-33.8,20121102,600,57,965
38.4,-32.1,20121102,1200,55,965
37.6,-30.7,20121102,1800,53,966
36.2,-28.7,20121103,0,50,969
35.6,-26.5,20121103,600,47,971
34.5,-24.8,20121103,1200,46,975
33.9,-22.5,20121103,1800,44,976
33.9,-20.9,20121104,0,40,979
33.9,-18.6,20121104,600,40,980
34.5,-16.9,20121104,1200,41,983
35.6,-15.2,20121104,1800,39,983
36.7,-14.1,20121105,0,35,986
37.9,-13.5,20121105,600,32,986
