13.3,-79.4,20121023,0,22,1004
13.0,-78.8,20121023,600,25,1002
13.3,-78.2,20121023,1200,28,1000
13.9,-77.8,20121023,1800,31,998
14.7,-77.4,20121024,0,31,998
15.3,-77.1,20121024,600,38,997
17.0,-76.5,20121024,1200,38,997
17.2,-76.0,20121024,1800,39,995
18.6,-76.3,20121025,0,38,995
19.5,-76.3,20121025,600,39,995
21.4,-76.3,20121025,1200,42,996
22.3,-77.4,20121025,1800,41,993
22.6,-77.4,20121026,0,43,992
22.9,-78.0,20121026,600,46,991
22.9,-78.2,20121026,1200,42,991
22.0,-78.0,20121026,1800,43,990
22.6,-77.4,20121027,0,43,991
24.0,-75.7,20121027,600,43,990
24.8,-75.0,20121027,1200,44,990
26.2,-73.7,20121027,1800,41,988
28.2,-72.4,20121028,0,43,985
30.2,-72.3,20121028,600,51,979
31.1,-71.2,20121028,1200,52,975
32.9,-70.6,20121028,1800,63,968
33.8,-68.6,20121029,0,63,962
35.2,-68.1,20121029,600,61,960
36.6,-66.7,20121029,1200,58,958
38.0,-66.7,20121029,1800,55,956
39.2,-67.3,20121030,0,57,952
40.6,-68.1,20121030,600,52,951
41.7,-69.5,20121030,1200,51,954
42.8,-71.8,20121030,1800,51,959
43.7,-74.9,20121031,0,42,969
43.4,-76.8,20121031,600,41,973
42.8,-77.1,20121031,1200,36,980
43.1,-76.5,20121031,1800,34,986
43.1,-76.0,20121101,0,32,992
42.8,-74.6,20121101,600,33,996
