13.3,-79.4,20121023,0,24,1002
13.0,-79.1,20121023,600,26,1001
13.3,-78.8,20121023,1200,30,1001
13.9,-78.5,20121023,1800,28,999
14.7,-78.2,20121024,0,32,999
15.3,-78.2,20121024,600,34,998
16.4,-77.7,20121024,1200,39,998
16.7,-78.0,20121024,1800,41,996
17.5,-77.1,20121025,0,36,994
17.8,-77.1,20121025,600,39,995
18.9,-76.8,20121025,1200,36,994
19.5,-76.3,20121025,1800,41,993
20.9,-75.4,20121026,0,40,994
21.4,-75.4,20121026,600,39,993
22.5,-74.2,20121026,1200,40,992
23.4,-74.0,20121026,1800,46,990
24.3,-73.7,20121027,0,50,988
25.1,-73.7,20121027,600,50,984
25.9,-73.5,20121027,1200,47,984
26.5,-74.0,20121027,1800,50,982
26.8,-73.7,20121028,0,50,982
26.5,-73.5,20121028,600,55,979
27.1,-72.3,20121028,1200,48,978
27.9,-71.2,20121028,1800,47,976
28.8,-70.4,20121029,0,51,973
28.8,-69.0,20121029,600,54,972
29.3,-66.4,20121029,1200,48,975
30.7,-64.7,20121029,1800,48,973
31.6,-63.3,20121030,0,53,971
32.4,-61.4,20121030,600,49,972
33.0,-59.4,20121030,1200,51,975
34.1,-56.9,20121030,1800,57,978
34.7,-54.6,20121031,0,52,983
34.9,-51.8,20121031,600,47,985
34.7,-45.6,20121031,1800,46,991
