13.3,-79.4,20121023,0,25,1002
12.7,-79.4,20121023,600,26,1000
13.3,-79.1,20121023,1200,31,999
13.9,-79.4,20121023,1800,33,997
14.4,-79.1,20121024,0,36,996
15.0,-79.1,20121024,600,37,997
15.8,-78.8,20121024,1200,37,996
16.4,-78.8,20121024,1800,39,994
17.2,-78.5,20121025,0,39,993
18.1,-78.8,20121025,600,38,993
18.6,-78.2,20121025,1200,39,994
19.5,-77.1,20121025,1800,41,993
21.7,-76.8,20121026,0,45,989
22.6,-76.4,20121026,600,47,987
23.3,-75.9,20121026,1200,48,985
24.3,-75.7,20121026,1800,50,984
24.8,-75.7,20121027,0,52,981
25.9,-75.5,20121027,600,53,978
26.5,-75.9,20121027,1200,50,974
27.4,-75.4,20121027,1800,49,972
27.9,-74.9,20121028,0,53,971
28.2,-74.0,20121028,600,67,969
28.8,-71.5,20121028,1200,65,966
31.0,-69.8,20121028,1800,53,965
32.7,-69.5,20121029,0,61,961
33.3,-69.2,20121029,600,68,952
33.8,-67.0,20121029,1200,69,951
35.5,-65.3,20121029,1800,59,952
36.6,-64.2,20121030,0,57,952
38.0,-63.9,20121030,600,59,949
40.0,-63.9,20121030,1200,69,945
41.7,-66.7,20121030,1800,66,940
41.7,-69.2,20121031,0,53,938
41.4,-69.8,20121031,600,51,941
41.4,-68.4,20121031,1200,55,949
42.8,-67.3,20121031,1800,50,954
43.9,-65.6,20121101,0,46,963
45.9,-64.2,20121101,600,39,968
47.6,-64.5,20121101,1200,32,971
48.4,-64.5,20121101,1800,33,975
49.3,-64.7,20121102,0,39,979
49.1,-66.4,20121102,600,35,979
48.5,-67.5,20121102,1200,37,983
48.0,-68.1,20121102,1800,34,988
