SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
 ,Year, , , , , , ,degrees_north,degrees_east,kts,mb, , ,km,km, , , ,degrees_north,degrees_east, , ,kts,mb,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile,nmile,nmile,degrees_north,degrees_east,1,kts,mb, ,nmile,nmile, ,nmile,nmile,1,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,1,mb,mb,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile, , ,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east,kts,mb,nmile,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,kts,kts,second,kts,second,ft,nmile,nmile,nmile,nmile,kts,degrees
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-27 06:00:00,NR,12.5000,139.700, , , ,PROVISIONAL,1520,1465,O_____________,tcvitals,WP062023,12.5000,139.700, , ,25,1003,-1, , , , , , , , , , , , ,1007,300,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,258
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-27 09:00:00,NR,12.3939,139.201, , , ,PROVISIONAL,1465,1393,P_____________, ,WP062023,12.3939,139.201, , ,25,1003,-1, , , , , , , , , , , , ,1008,300,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,270
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-27 12:00:00,NR,12.5000,138.400, , , ,PROVISIONAL,1382,1258,O_____________,tcvitals,WP062023,12.5000,138.400, , ,25,1003,-1, , , , , , , , , , , , ,1009,300,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,285
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-27 15:00:00,NR,12.9168,137.169, , , ,PROVISIONAL,1258,1149,P_____________, ,WP062023,12.9168,137.169, , ,25,1002,-1, , , , , , , , , , , , ,1008,309,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,290
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-27 18:00:00,NR,13.3000,136.100, , , ,PROVISIONAL,1149,1115,O_____________,tcvitals,WP062023,13.3000,136.100, , ,25,1002,-1, , , , , , , , , , , , ,1007,319,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,284
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-27 21:00:00,NR,13.2366,135.827, , , ,PROVISIONAL,1115,1115,P_____________, ,WP062023,13.2366,135.827, , ,27,1001,-1, , , , , , , , , , , , ,1007,309,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,224
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-28 00:00:00,NR,13.1000,135.900, , , ,PROVISIONAL,1123,1123,O_____________,tcvitals,WP062023,13.1000,135.900, , ,29,1001,-1, , , , , , , , , , , , ,1008,300,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,141
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-28 03:00:00,NR,13.1300,135.922, , , ,PROVISIONAL,1123,1123,P_____________, ,WP062023,13.1300,135.922, , ,32,998,-1, , , , , , , , , , , , ,1007,292,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,0
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-28 06:00:00,NR,13.4000,135.900, , , ,PROVISIONAL,1130,1123,O_____________,tcvitals,WP062023,13.4000,135.900, , ,35,996,0, ,165,200, , , , , , , , , ,1006,285,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,347
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-28 09:00:00,NR,14.0625,135.710, , , ,PROVISIONAL,1125,1107,P_____________, ,WP062023,14.0625,135.710, , ,35,996,0, ,165,200, , , , , , , , , ,1007,292,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,341
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-28 12:00:00,NR,14.8000,135.400, , , ,PROVISIONAL,1109,1087,O_____________,tcvitals,WP062023,14.8000,135.400, , ,35,996,0, ,165,200, , , , , , , , , ,1008,300,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,330
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-28 15:00:00,NR,15.2150,135.030, , , ,PROVISIONAL,1080,1053,P_____________, ,WP062023,15.2150,135.030, , ,35,996,0, ,165,200, , , , , , , , , ,1008,300,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,316
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-28 18:00:00,NR,15.6000,134.600, , , ,PROVISIONAL,1053,1034,O_____________,tcvitals,WP062023,15.6000,134.600, , ,35,996,0, ,165,200, , , , , , , , , ,1008,300,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,322
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-28 21:00:00,NR,16.2976,134.136, , , ,PROVISIONAL,1034,1022,P_____________, ,WP062023,16.2976,134.136, , ,37,996,0, ,160,185, , , , , , , , , ,1007,315,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,324
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-29 00:00:00,NR,16.8000,133.700, , , ,PROVISIONAL,1022,983,O_____________,tcvitals,WP062023,16.8000,133.700, , ,39,996,0,100,155,170, , , , , , , , , ,1007,330,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,291
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-29 03:00:00,NR,16.5874,133.347, , , ,PROVISIONAL,973,939,P_____________, ,WP062023,16.5874,133.347, , ,42,993,0,150,197,225, , , , , , , , , ,1006,315,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,229
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-29 06:00:00,NR,16.3000,133.100, , , ,PROVISIONAL,939,929,O_____________,tcvitals,WP062023,16.3000,133.100, , ,45,990,0,200,240,280,160, , , , , , , , ,1005,300,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,267
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-29 09:00:00,NR,16.5674,132.948, , , ,PROVISIONAL,937,937,P_____________, ,WP062023,16.5674,132.948, , ,48,990,0,195,235,272,155, , , , , , , , ,1006,300,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,345
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-29 12:00:00,NR,17.0000,132.900, , , ,PROVISIONAL,960,960,O_____________,tcvitals,WP062023,17.0000,132.900, , ,51,990,0,190,230,265,150, , , , , , , , ,1007,300,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-29 15:00:00,NR,17.2850,132.950, , , ,PROVISIONAL,979,979,P_____________, ,WP062023,17.2850,132.950, , ,52,989,0,175,182,247,107, , , , , , , , ,1006,305,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,9
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-29 18:00:00,NR,17.6000,133.000, , , ,PROVISIONAL,1007,1007,O_____________,tcvitals,WP062023,17.6000,133.000, , ,54,989,0,160,135,230,65, , , , , , , , ,1006,310,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,357
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-29 21:00:00,NR,18.0200,132.915, , , ,PROVISIONAL,1018,1018,P_____________, ,WP062023,18.0200,132.915, , ,57,987,0,190,152,235,72, , , , , , , , ,1006,314,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,348
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-30 00:00:00,NR,18.5000,132.800, , , ,PROVISIONAL,1034,1034,O_____________,tcvitals,WP062023,18.5000,132.800, , ,60,985,0,220,170,240,80, , , , , , , , ,1006,319,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,352
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-30 03:00:00,NR,19.0000,132.757, , , ,PROVISIONAL,1062,1058,P_____________, ,WP062023,19.0000,132.757, , ,65,981,1,230,195,183,145, , , , , , , , ,1006,319,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,354
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-30 06:00:00,NR,19.5000,132.700, , , ,PROVISIONAL,1083,1083,O_____________,tcvitals,WP062023,19.5000,132.700, , ,70,977,1,240,220,126,210, , , , , , , , ,1006,319,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,349
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-30 09:00:00,NR,19.9725,132.558, , , ,PROVISIONAL,1096,1080,P_____________, ,WP062023,19.9725,132.558, , ,79,969,1,240,220,126,210, , , , , , , , ,1006,319,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,343
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-30 12:00:00,NR,20.4000,132.400, , , ,PROVISIONAL,1082,1076,O_____________,tcvitals,WP062023,20.4000,132.400, , ,89,962,2,240,220,126,210, , , , , , , , ,1007,319,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,342
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-30 15:00:00,NR,20.7500,132.292, , , ,PROVISIONAL,1078,1073,P_____________, ,WP062023,20.7500,132.292, , ,97,955,3,245,225,130,215, , , , , , , , ,1006,339,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,345
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-30 18:00:00,NR,21.1000,132.200, , , ,PROVISIONAL,1078,1070,O_____________,tcvitals,WP062023,21.1000,132.200, , ,105,948,3,250,230,135,220, , , , , , , , ,1006,360,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,348
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-30 21:00:00,NR,21.5425,132.115, , , ,PROVISIONAL,1070,1013,P_____________, ,WP062023,21.5425,132.115, , ,105,948,3,250,230,135,220, , , , , , , , ,1006,375,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,348
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-31 00:00:00,NR,22.0000,132.000, , , ,PROVISIONAL,1013,966,O_____________,tcvitals,WP062023,22.0000,132.000, , ,105,948,3,250,230,135,220, , , , , , , , ,1006,390,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,343
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-31 03:00:00,NR,22.4225,131.823, , , ,PROVISIONAL,966,920,P_____________, ,WP062023,22.4225,131.823, , ,110,942,3,250,230,135,220, , , , , , , , ,1006,390,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,335
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-31 06:00:00,NR,22.8000,131.600, , , ,PROVISIONAL,920,884,O_____________,tcvitals,WP062023,22.8000,131.600, , ,115,937,4,250,230,135,220, , , , , , , , ,1006,390,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,329
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-31 09:00:00,NR,23.1074,131.380, , , ,PROVISIONAL,884,849,P_____________, ,WP062023,23.1074,131.380, , ,115,937,4,250,230,152,175, , , , , , , , ,1006,390,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,323
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-31 12:00:00,NR,23.4000,131.100, , , ,PROVISIONAL,849,815,O_____________,tcvitals,WP062023,23.4000,131.100, , ,115,937,4,250,230,170,130, , , , , , , , ,1006,390,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,317
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-31 15:00:00,NR,23.7575,130.730, , , ,PROVISIONAL,804,771,P_____________, ,WP062023,23.7575,130.730, , ,115,936,4,240,230,170,130, , , , , , , , ,1005,404,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,314
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-31 18:00:00,NR,24.1000,130.300, , , ,PROVISIONAL,771,741,O_____________,tcvitals,WP062023,24.1000,130.300, , ,115,935,4,230,230,170,130, , , , , , , , ,1004,419,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,307
2023208N13140,2023,32,WP,MM,KHANUN,2023-07-31 21:00:00,NR,24.3726,129.842, , , ,PROVISIONAL,742,724,P_____________, ,WP062023,24.3726,129.842, , ,117,932,4,230,230,170,130, , , , , , , , ,1004,389,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,301
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-01 00:00:00,NR,24.6000,129.400, , , ,PROVISIONAL,725,709,O_____________,tcvitals,WP062023,24.6000,129.400, , ,119,930,4,230,230,170,130, , , , , , , , ,1004,360,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,301
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-01 03:00:00,NR,24.8147,129.034, , , ,PROVISIONAL,705,674,P_____________, ,WP062023,24.8146,129.025, , ,119,929,4,220,200,170,145, , , , , , , , ,1003,350,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,302
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-01 06:00:00,NR,25.0000,128.700, , , ,PROVISIONAL,674,644,O_____________,tcvitals,WP062023,25.0000,128.700, , ,119,928,4,210,170,170,160, , , , , , , , ,1002,340,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,299
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-01 09:00:00,NR,25.1625,128.342, , , ,PROVISIONAL,634,604,P_____________, ,WP062023,25.1635,128.404, , , , ,-5, , , , , , , , , , , , ,1002,332,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,296
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-01 12:00:00,NR,25.3019,128.017, , , ,PROVISIONAL,604,584,O_____________,tcvitals,WP062023,25.3039,128.135, , , , ,-5, , , , , , , , , , , , ,1002,325,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,297
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-01 15:00:00,NR,25.4289,127.764, , , ,PROVISIONAL,584,555,P_____________, ,WP062023,25.4299,127.880, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,299
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-01 18:00:00,NR,25.5486,127.533, , , ,PROVISIONAL,555,536,O_____________,tcvitals,WP062023,25.5483,127.617, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,299
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-01 21:00:00,NR,25.6702,127.290, , , ,PROVISIONAL,537,509,P_____________, ,WP062023,25.6699,127.330, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,298
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-02 00:00:00,NR,25.8000,127.000, , , ,PROVISIONAL,509,472,O_____________,tcvitals,WP062023,25.8000,127.000, , ,99,947,3,175,170,170,160, , , , , , , , ,1004,355,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
2023208N13140,2023,32,WP,MM,KHANUN,2023-08-02 03:00:00,NR,25.9616,126.598, , , ,PROVISIONAL,474,438,P_____________, ,WP062023,25.9615,126.591, , ,99,946,3,190,170,170,175, , , , , , , , ,1003,345,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,293
