latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.7,129.2,965.0,31.900000000000002
24.900000000000002,128.7,961.0,33.4
25.2,127.8,961.0,31.400000000000002
25.2,127.4,955.0,33.4
25.6,126.7,950.0,44.2
26.1,125.9,947.0,41.7
26.1,125.2,949.0,33.4
26.3,124.8,951.0,33.4
26.3,124.2,952.0,39.6
26.5,123.8,950.0,42.2
26.3,123.7,954.0,42.7
26.6,123.5,954.0,44.2
26.5,123.8,954.0,40.6
26.5,123.8,956.0,35.5
26.3,124.10000000000001,961.0,34.0
26.6,124.3,963.0,31.900000000000002
26.6,124.9,965.0,30.400000000000002
26.7,125.60000000000001,967.0,26.200000000000003
27.1,126.3,969.0,28.3
27.6,126.8,970.0,28.8
28.0,127.3,971.0,26.200000000000003
28.400000000000002,127.7,968.0,26.8
28.7,128.1,971.0,27.3
29.0,128.3,969.0,27.3
29.400000000000002,128.8,970.0,26.200000000000003
29.900000000000002,128.8,970.0,27.8
29.400000000000002,129.2,971.0,26.8
29.7,130.0,971.0,28.3
29.7,129.9,970.0,27.3
30.0,130.0,969.0,30.400000000000002
29.7,130.3,972.0,28.8
29.7,130.1,972.0,28.3
29.400000000000002,130.0,973.0,27.8
29.6,130.0,971.0,29.3
29.0,129.7,970.0,29.8
29.2,129.6,970.0,29.3
28.8,129.3,973.0,29.3
29.0,129.3,972.0,27.3
28.7,128.8,975.0,25.200000000000003
28.3,129.0,975.0,24.700000000000003
28.7,129.0,977.0,27.3
