latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.7,968.0,33.4
25.400000000000002,128.4,964.0,34.5
25.400000000000002,127.5,966.0,30.400000000000002
25.7,127.10000000000001,962.0,31.900000000000002
25.6,126.7,959.0,32.9
26.1,125.7,953.0,36.5
26.2,124.9,953.0,41.2
26.400000000000002,124.3,955.0,35.5
26.7,123.7,955.0,35.5
26.8,123.0,955.0,40.6
26.6,122.5,959.0,39.6
26.8,122.2,963.0,35.5
26.8,121.9,966.0,35.0
26.8,121.60000000000001,968.0,32.4
26.3,122.3,970.0,34.0
26.400000000000002,122.9,971.0,34.0
26.7,123.9,972.0,30.900000000000002
26.900000000000002,124.60000000000001,971.0,29.8
27.1,125.7,970.0,31.900000000000002
27.1,126.4,965.0,34.0
27.400000000000002,127.4,965.0,29.8
28.0,127.8,967.0,29.3
28.1,127.5,968.0,30.900000000000002
28.2,127.2,968.0,26.200000000000003
28.0,127.4,967.0,28.8
28.0,127.4,965.0,29.8
28.0,127.60000000000001,967.0,27.8
27.8,127.60000000000001,965.0,29.3
27.8,127.9,968.0,26.8
27.7,128.1,969.0,27.3
27.400000000000002,128.2,969.0,27.3
27.5,128.6,971.0,25.700000000000003
27.400000000000002,128.9,974.0,24.700000000000003
27.6,128.8,976.0,24.200000000000003
27.8,128.6,977.0,25.200000000000003
28.0,128.2,977.0,23.700000000000003
28.2,127.60000000000001,979.0,21.6
28.5,127.2,980.0,23.200000000000003
28.7,126.7,983.0,22.1
29.2,126.10000000000001,983.0,23.200000000000003
29.3,125.7,984.0,23.200000000000003
