latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.7,129.4,971.0,28.8
25.0,128.7,966.0,31.400000000000002
25.400000000000002,127.8,969.0,27.3
25.8,127.4,966.0,34.0
25.900000000000002,126.7,963.0,29.8
26.0,125.8,956.0,34.5
26.6,124.8,953.0,43.2
26.6,124.4,952.0,41.7
27.0,123.8,956.0,47.300000000000004
26.900000000000002,123.60000000000001,952.0,39.6
26.900000000000002,122.9,957.0,41.7
26.900000000000002,122.9,961.0,34.0
27.3,122.8,964.0,32.9
26.6,122.60000000000001,965.0,34.5
26.5,122.7,966.0,35.0
26.6,123.5,970.0,29.8
26.8,124.0,974.0,26.8
27.0,124.4,974.0,27.3
27.3,124.7,976.0,26.8
27.6,125.10000000000001,975.0,25.700000000000003
27.900000000000002,125.4,978.0,25.200000000000003
28.5,125.60000000000001,977.0,24.200000000000003
28.7,125.8,979.0,22.6
29.3,125.9,978.0,26.200000000000003
29.6,125.7,979.0,24.700000000000003
30.1,125.5,978.0,23.200000000000003
30.6,126.10000000000001,977.0,23.700000000000003
30.8,126.3,976.0,25.200000000000003
30.900000000000002,126.3,976.0,26.8
31.7,126.4,974.0,28.3
31.8,126.60000000000001,976.0,25.700000000000003
31.900000000000002,126.60000000000001,975.0,26.8
31.8,126.7,975.0,28.3
32.7,126.9,973.0,28.3
32.7,126.4,973.0,29.3
33.1,127.0,971.0,30.400000000000002
33.8,127.5,975.0,27.8
34.800000000000004,127.5,979.0,25.200000000000003
36.1,127.7,982.0,20.1
37.1,128.3,985.0,21.1
38.300000000000004,129.2,984.0,21.6
