latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.7,970.0,31.400000000000002
25.0,128.6,966.0,30.400000000000002
25.1,128.2,965.0,30.400000000000002
25.400000000000002,127.5,960.0,34.5
25.8,126.9,959.0,32.4
26.2,126.2,957.0,32.9
26.2,125.4,957.0,36.0
26.3,124.8,959.0,38.1
26.5,124.4,955.0,45.300000000000004
27.0,123.8,956.0,43.7
26.400000000000002,123.3,958.0,40.1
26.5,123.7,960.0,36.5
26.8,123.5,963.0,38.1
26.6,124.3,963.0,35.5
27.0,124.8,965.0,34.5
27.400000000000002,125.60000000000001,967.0,30.900000000000002
27.900000000000002,126.4,970.0,29.8
28.1,126.8,969.0,26.200000000000003
28.2,127.3,968.0,27.3
28.8,128.0,967.0,29.3
29.0,128.6,966.0,27.3
29.0,129.1,965.0,26.200000000000003
29.3,129.6,966.0,26.200000000000003
29.6,130.2,967.0,26.8
29.900000000000002,131.0,968.0,28.8
30.6,131.7,964.0,27.8
31.2,131.7,963.0,28.8
31.6,132.1,964.0,28.3
32.5,132.4,965.0,27.8
33.5,132.1,969.0,23.700000000000003
34.7,132.5,976.0,20.6
36.0,132.5,973.0,22.1
37.7,132.6,973.0,21.6
39.0,132.7,974.0,23.700000000000003
40.7,132.8,976.0,21.1
41.9,133.5,979.0,19.6
42.9,135.0,984.0,19.0
44.300000000000004,136.6,988.0,19.6
45.5,139.0,993.0,18.0
47.1,140.5,994.0,16.5
47.2,141.4,996.0,16.5
