latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.0,968.0,32.4
25.1,128.2,963.0,35.5
25.2,127.2,967.0,30.900000000000002
25.2,126.7,963.0,31.900000000000002
25.900000000000002,126.3,961.0,32.4
25.6,125.60000000000001,956.0,34.5
25.6,124.8,957.0,32.4
26.2,123.9,959.0,34.0
26.400000000000002,123.3,957.0,34.0
26.8,122.8,955.0,51.400000000000006
26.8,121.60000000000001,957.0,43.2
26.8,121.2,963.0,34.0
26.6,120.3,964.0,33.4
26.6,119.7,976.0,24.700000000000003
26.7,119.60000000000001,981.0,24.700000000000003
27.2,118.7,984.0,21.6
27.3,118.8,985.0,19.6
27.3,118.8,987.0,19.6
27.5,119.0,987.0,19.6
28.0,119.10000000000001,987.0,18.5
28.0,119.10000000000001,990.0,17.5
28.6,118.5,987.0,16.5
28.6,118.5,989.0,18.0
27.900000000000002,117.9,992.0,18.5
27.6,117.9,993.0,17.5
