latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.3,96300.0,34.0
24.900000000000002,128.7,95900.0,32.4
25.1,127.7,96100.0,29.3
25.6,127.2,95700.0,32.9
25.8,126.4,95700.0,30.400000000000002
25.900000000000002,125.7,95300.0,32.4
25.7,125.0,95100.0,32.9
26.0,124.3,95100.0,35.0
26.2,123.7,95400.0,35.0
26.400000000000002,123.3,95400.0,39.1
26.3,123.10000000000001,95800.0,37.0
26.2,122.7,96100.0,35.5
26.1,123.2,96000.0,37.6
26.400000000000002,123.7,96000.0,34.5
27.0,124.4,96300.0,32.4
27.2,124.8,96100.0,31.400000000000002
27.5,125.2,96300.0,28.8
27.6,125.9,96100.0,28.8
27.8,126.8,96300.0,29.8
28.0,126.9,96000.0,31.900000000000002
28.2,128.0,96100.0,29.8
28.2,128.3,95800.0,29.8
28.2,128.6,95500.0,35.0
28.6,129.5,95400.0,34.0
28.8,130.0,95700.0,31.900000000000002
29.1,129.7,95900.0,30.900000000000002
29.2,130.0,95900.0,34.0
29.400000000000002,130.3,96000.0,32.4
30.2,130.2,96300.0,30.400000000000002
30.0,130.0,96100.0,30.400000000000002
30.1,130.3,96000.0,32.4
30.400000000000002,130.7,95900.0,34.0
30.7,130.5,96000.0,30.900000000000002
30.900000000000002,130.9,95900.0,34.5
31.8,131.1,96400.0,28.3
33.5,131.2,96900.0,27.8
34.9,130.5,96900.0,27.8
36.7,130.2,97200.0,26.8
38.9,129.5,97300.0,25.700000000000003
41.7,128.9,98100.0,22.1
44.6,126.8,98500.0,16.5
