latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.400000000000002,129.3,957.0,39.1
25.0,128.6,956.0,37.6
25.2,127.5,954.0,34.0
25.400000000000002,127.10000000000001,950.0,38.6
25.900000000000002,126.0,948.0,36.0
26.0,125.10000000000001,949.0,34.0
26.3,124.2,951.0,35.0
26.400000000000002,123.3,951.0,42.7
26.7,122.7,947.0,45.300000000000004
27.0,121.9,953.0,43.7
26.7,121.10000000000001,962.0,35.5
26.6,120.5,965.0,29.3
26.6,120.0,970.0,27.8
26.5,119.9,975.0,24.200000000000003
26.5,120.0,978.0,25.200000000000003
26.3,120.0,981.0,23.200000000000003
26.8,120.7,982.0,21.6
26.7,120.5,982.0,21.6
26.6,120.9,984.0,22.1
27.2,121.2,984.0,19.6
26.900000000000002,120.7,986.0,18.5
26.400000000000002,121.0,984.0,20.6
26.2,121.7,984.0,21.6
26.3,122.2,982.0,21.1
26.6,123.10000000000001,983.0,21.6
26.6,123.5,984.0,21.6
26.6,124.5,986.0,19.0
26.8,125.5,985.0,22.1
27.1,126.60000000000001,985.0,22.6
27.8,127.9,985.0,21.6
28.0,129.0,987.0,21.6
28.7,130.1,987.0,21.6
29.2,130.9,987.0,23.700000000000003
30.1,131.8,986.0,22.1
30.5,132.2,983.0,22.1
31.3,132.3,980.0,22.6
31.8,132.2,977.0,28.3
32.5,132.1,973.0,29.8
33.3,131.9,972.0,31.900000000000002
34.2,131.5,978.0,23.200000000000003
35.5,131.4,972.0,30.900000000000002
