latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.7,129.3,964.0,35.0
24.8,128.7,958.0,32.9
24.7,128.2,953.0,37.0
25.2,127.8,951.0,36.0
25.5,127.10000000000001,952.0,32.9
25.6,126.4,949.0,32.9
25.6,125.9,954.0,29.3
26.1,125.5,956.0,29.8
26.2,125.0,953.0,31.900000000000002
26.5,124.5,950.0,32.4
26.7,124.3,954.0,33.4
26.900000000000002,124.2,957.0,32.9
26.6,124.3,957.0,35.5
26.6,124.8,957.0,34.5
26.6,125.3,960.0,31.900000000000002
26.8,126.0,960.0,30.900000000000002
27.3,126.9,962.0,29.3
27.7,127.60000000000001,961.0,30.900000000000002
28.3,127.8,962.0,30.400000000000002
28.6,128.1,963.0,30.400000000000002
29.0,128.3,964.0,34.5
29.1,128.3,964.0,27.8
29.400000000000002,128.6,966.0,27.3
29.6,128.8,967.0,27.3
30.1,129.4,969.0,29.8
30.6,129.8,968.0,29.8
31.3,130.2,972.0,30.400000000000002
32.8,130.6,971.0,31.400000000000002
32.6,130.8,975.0,27.3
33.4,131.2,974.0,23.700000000000003
33.9,133.2,977.0,23.700000000000003
35.4,133.3,978.0,23.200000000000003
36.1,133.5,980.0,21.6
37.2,134.3,980.0,22.6
38.1,135.1,980.0,26.8
39.4,137.1,981.0,27.3
40.7,139.1,984.0,24.700000000000003
42.300000000000004,141.3,986.0,22.1
44.6,144.1,987.0,21.1
46.300000000000004,146.4,989.0,18.5
46.5,149.1,994.0,18.0
