latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.7,129.3,969.0,28.3
24.900000000000002,128.6,966.0,29.3
25.3,127.8,965.0,30.900000000000002
25.5,127.4,958.0,34.0
25.900000000000002,126.7,955.0,33.4
26.1,125.7,954.0,29.3
26.0,125.0,956.0,29.8
26.2,124.5,958.0,31.400000000000002
26.400000000000002,124.2,957.0,34.0
26.3,123.8,956.0,36.5
26.6,123.60000000000001,958.0,34.0
26.8,123.10000000000001,960.0,35.5
26.7,122.9,962.0,32.9
26.8,123.3,961.0,33.4
26.8,123.3,965.0,30.900000000000002
26.7,123.7,966.0,30.400000000000002
26.900000000000002,124.7,969.0,30.400000000000002
27.400000000000002,125.5,968.0,26.8
27.400000000000002,126.3,971.0,24.700000000000003
27.5,126.9,970.0,27.3
27.5,127.8,968.0,28.8
27.7,128.5,966.0,28.3
28.1,129.2,966.0,27.3
28.400000000000002,129.8,966.0,26.8
28.5,130.7,966.0,27.3
28.7,130.6,963.0,29.8
28.900000000000002,131.5,960.0,30.400000000000002
29.1,131.6,961.0,29.8
28.900000000000002,132.3,962.0,31.400000000000002
29.8,133.1,962.0,31.900000000000002
29.7,133.1,963.0,30.400000000000002
30.6,133.2,965.0,30.900000000000002
30.8,133.1,966.0,30.400000000000002
31.3,132.4,962.0,37.6
32.0,131.9,964.0,31.900000000000002
32.7,130.8,977.0,25.700000000000003
33.2,130.5,981.0,22.6
33.7,130.4,982.0,22.6
34.6,130.7,982.0,23.200000000000003
36.0,130.7,981.0,23.700000000000003
37.5,131.2,982.0,23.700000000000003
