latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.3,968.0,27.8
24.900000000000002,128.6,966.0,29.3
25.2,127.9,965.0,29.3
25.3,127.60000000000001,960.0,30.900000000000002
25.5,126.8,956.0,29.8
26.0,126.2,953.0,32.9
26.0,125.5,955.0,34.5
25.900000000000002,124.8,956.0,32.4
26.3,124.60000000000001,955.0,32.9
26.3,124.10000000000001,953.0,38.1
26.1,124.10000000000001,957.0,37.6
26.3,123.9,959.0,40.6
26.400000000000002,124.10000000000001,959.0,40.6
26.3,124.60000000000001,956.0,34.0
26.400000000000002,125.3,958.0,36.5
27.2,126.0,960.0,32.9
27.5,126.5,961.0,32.4
27.900000000000002,127.2,960.0,33.4
28.1,127.9,960.0,32.9
28.3,128.3,959.0,30.900000000000002
28.5,129.0,959.0,31.400000000000002
28.400000000000002,130.2,955.0,34.5
28.5,131.2,955.0,37.0
28.6,132.2,953.0,38.6
29.1,132.8,953.0,33.4
29.3,133.3,952.0,36.0
29.900000000000002,133.6,952.0,36.5
30.2,134.7,954.0,31.900000000000002
30.5,134.9,958.0,29.3
30.8,135.3,959.0,28.3
31.3,135.8,963.0,27.8
31.8,136.1,965.0,27.3
32.3,136.3,968.0,27.8
33.0,136.6,970.0,27.3
33.7,136.6,975.0,25.200000000000003
34.300000000000004,136.9,979.0,23.700000000000003
35.5,136.8,986.0,21.6
38.4,137.6,985.0,19.0
