latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.7,129.7,97400.0,29.3
25.1,128.7,97000.0,29.3
25.400000000000002,127.7,96700.0,31.400000000000002
25.5,127.10000000000001,96200.0,31.900000000000002
25.8,126.4,95900.0,37.6
26.1,125.7,95800.0,35.5
26.0,124.9,96000.0,34.5
26.1,124.3,95700.0,37.6
26.1,123.9,95600.0,41.7
26.1,123.4,96000.0,37.0
26.2,123.3,95800.0,38.6
25.900000000000002,123.3,96100.0,39.1
26.6,123.3,96200.0,39.1
26.400000000000002,123.60000000000001,95900.0,39.6
26.6,124.0,96600.0,31.900000000000002
27.3,124.3,96500.0,32.4
27.5,124.4,96800.0,30.900000000000002
27.8,124.3,96800.0,32.4
27.8,124.3,96900.0,28.8
28.2,124.7,97100.0,26.200000000000003
28.400000000000002,124.5,97200.0,25.200000000000003
28.2,124.5,97200.0,24.700000000000003
28.1,124.5,97500.0,23.700000000000003
28.5,124.60000000000001,97500.0,22.1
28.6,124.7,97800.0,21.1
28.7,124.8,97800.0,20.6
28.8,124.8,98100.0,20.6
28.7,124.4,98100.0,20.1
28.8,124.3,98200.0,20.6
28.7,124.2,98200.0,22.1
28.8,124.10000000000001,98400.0,19.6
28.8,123.7,98500.0,20.1
28.8,123.3,98600.0,21.6
29.1,122.7,98700.0,24.200000000000003
28.900000000000002,122.0,98800.0,22.6
29.2,121.7,99000.0,21.6
29.7,120.3,99200.0,18.5
29.0,119.5,99200.0,16.0
29.1,119.3,99400.0,17.0
29.900000000000002,119.8,99300.0,17.5
29.7,118.3,99400.0,14.4
