latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.3,96400.0,31.400000000000002
24.8,128.6,96400.0,31.400000000000002
25.0,127.8,96300.0,30.400000000000002
25.6,127.5,95600.0,38.1
25.900000000000002,126.9,95000.0,37.6
25.8,125.9,94600.0,41.2
25.8,125.2,94600.0,34.5
25.900000000000002,124.7,94700.0,40.6
26.1,124.3,95100.0,36.0
26.1,124.0,94900.0,40.6
26.1,123.8,95100.0,41.2
26.3,124.10000000000001,95200.0,40.1
26.3,124.5,95300.0,37.0
26.8,125.60000000000001,95400.0,33.4
27.400000000000002,126.4,95900.0,30.400000000000002
28.0,126.9,95900.0,29.8
28.400000000000002,127.60000000000001,96100.0,29.3
28.5,128.1,95800.0,29.3
28.2,128.6,95500.0,34.0
28.400000000000002,129.5,95600.0,30.400000000000002
28.400000000000002,130.5,95400.0,32.9
28.400000000000002,131.4,95200.0,34.0
28.1,131.7,94900.0,37.6
28.1,132.6,94500.0,34.5
28.400000000000002,133.6,94400.0,36.5
28.5,134.7,94500.0,34.0
28.6,135.1,94700.0,32.9
29.0,135.9,94900.0,30.900000000000002
29.2,136.8,95100.0,30.400000000000002
29.900000000000002,137.1,95200.0,28.8
30.6,137.3,95500.0,28.3
31.400000000000002,137.6,95700.0,28.3
32.2,137.8,96000.0,27.8
33.2,137.5,96100.0,27.3
34.1,137.70000000000002,96600.0,31.400000000000002
36.9,137.3,97700.0,21.6
37.800000000000004,137.20000000000002,98000.0,19.6
39.4,137.4,98000.0,18.0
40.7,138.20000000000002,98200.0,20.6
42.7,140.0,98200.0,21.6
45.1,143.0,98300.0,19.6
