latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.7,129.5,969.0,28.8
24.900000000000002,128.8,967.0,28.8
24.900000000000002,128.1,965.0,30.400000000000002
25.0,127.8,957.0,34.5
25.3,127.4,955.0,36.0
25.6,126.9,953.0,37.0
25.6,126.2,955.0,37.0
25.900000000000002,125.7,955.0,36.5
25.8,125.60000000000001,956.0,32.9
25.7,125.60000000000001,952.0,37.6
25.900000000000002,125.5,955.0,34.5
26.5,125.4,957.0,33.4
26.5,126.4,957.0,31.900000000000002
27.2,127.2,959.0,31.400000000000002
27.900000000000002,128.0,962.0,32.9
28.400000000000002,128.4,963.0,30.900000000000002
29.0,129.2,964.0,31.900000000000002
29.400000000000002,129.9,960.0,31.400000000000002
29.5,130.4,963.0,32.9
29.7,131.2,960.0,37.0
30.0,132.1,957.0,35.0
30.400000000000002,132.9,952.0,36.5
30.400000000000002,133.3,952.0,32.9
30.7,133.9,951.0,31.900000000000002
31.2,134.5,951.0,34.0
31.6,134.8,956.0,30.400000000000002
31.7,135.1,960.0,30.400000000000002
32.7,135.4,961.0,29.3
33.2,135.5,968.0,27.3
34.4,135.7,972.0,27.3
35.2,136.1,978.0,24.200000000000003
37.5,136.4,982.0,19.6
38.9,136.6,985.0,19.6
41.300000000000004,136.70000000000002,985.0,19.6
43.6,137.3,986.0,21.6
45.800000000000004,139.0,987.0,19.6
