latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.5,129.5,956.0,37.0
24.900000000000002,128.6,954.0,31.900000000000002
25.2,127.7,959.0,31.900000000000002
25.2,127.2,957.0,28.8
25.7,126.7,954.0,32.4
25.900000000000002,125.7,953.0,29.8
26.0,125.0,952.0,31.400000000000002
26.3,124.3,953.0,29.8
26.3,124.10000000000001,954.0,38.1
26.8,123.60000000000001,957.0,36.5
26.8,123.3,959.0,34.5
26.8,122.9,959.0,34.0
26.6,123.10000000000001,960.0,36.0
27.1,123.4,961.0,30.900000000000002
27.1,123.5,965.0,29.3
27.3,123.7,968.0,26.8
27.6,124.10000000000001,972.0,25.700000000000003
27.8,124.5,973.0,23.200000000000003
28.0,124.9,975.0,23.200000000000003
28.5,125.2,974.0,24.200000000000003
28.900000000000002,125.7,976.0,23.700000000000003
29.6,126.0,975.0,22.6
30.2,126.10000000000001,977.0,23.700000000000003
31.0,126.4,976.0,25.200000000000003
31.400000000000002,126.0,977.0,23.700000000000003
31.900000000000002,125.9,978.0,20.1
32.3,125.60000000000001,979.0,21.1
32.6,125.2,979.0,19.0
32.1,125.4,980.0,20.1
32.3,125.10000000000001,981.0,18.5
32.6,125.0,983.0,18.0
32.2,125.3,982.0,20.6
32.4,125.3,983.0,19.6
32.7,125.7,983.0,19.0
32.6,125.60000000000001,984.0,20.6
32.5,125.9,983.0,19.0
32.5,125.8,985.0,19.0
33.2,125.8,985.0,20.6
33.6,126.0,987.0,19.6
34.300000000000004,126.4,987.0,20.1
35.6,126.8,987.0,19.0
