latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.3,97000.0,29.3
24.8,128.5,96600.0,30.400000000000002
24.8,128.1,96600.0,30.400000000000002
25.1,127.7,96200.0,31.400000000000002
25.400000000000002,127.0,96000.0,31.400000000000002
25.6,126.4,95800.0,32.4
25.8,125.7,95900.0,33.4
25.8,125.0,95800.0,38.6
25.8,124.60000000000001,95500.0,39.1
25.8,124.3,95200.0,41.7
26.1,123.8,95500.0,43.2
26.3,123.60000000000001,95900.0,40.1
26.400000000000002,123.8,96500.0,32.9
26.5,124.0,96500.0,32.4
27.2,124.2,96600.0,30.400000000000002
27.400000000000002,124.3,96600.0,30.400000000000002
27.7,124.8,96900.0,27.3
28.1,125.2,96900.0,26.8
28.400000000000002,125.5,97100.0,25.700000000000003
28.5,125.7,97000.0,26.200000000000003
28.400000000000002,126.10000000000001,97100.0,24.700000000000003
28.400000000000002,126.4,96900.0,25.200000000000003
28.2,127.2,97000.0,24.700000000000003
28.400000000000002,127.9,96900.0,25.200000000000003
28.6,128.6,97100.0,24.700000000000003
29.1,129.3,97100.0,23.700000000000003
28.900000000000002,129.0,97300.0,23.700000000000003
29.2,129.5,97300.0,24.200000000000003
29.2,130.0,97500.0,22.6
29.400000000000002,130.2,97400.0,23.700000000000003
29.7,129.9,97400.0,23.200000000000003
29.8,129.4,97200.0,24.700000000000003
30.400000000000002,128.8,96800.0,26.8
29.900000000000002,128.3,96600.0,28.3
30.400000000000002,127.60000000000001,96600.0,29.8
30.2,127.5,96700.0,26.200000000000003
30.7,127.9,96600.0,28.3
31.1,127.4,96600.0,29.3
31.2,127.60000000000001,96700.0,26.200000000000003
31.8,127.60000000000001,96700.0,28.3
32.5,127.60000000000001,96800.0,29.8
