latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.2,97100.0,30.400000000000002
25.0,128.3,96700.0,31.400000000000002
25.400000000000002,127.4,96900.0,29.3
25.900000000000002,126.8,96700.0,32.4
26.1,126.10000000000001,96200.0,40.6
26.3,125.3,95400.0,43.7
26.6,124.4,95600.0,39.1
26.900000000000002,123.8,96000.0,38.1
27.400000000000002,123.2,95800.0,43.7
27.3,122.9,95900.0,38.1
27.8,122.2,96200.0,36.5
27.7,121.8,96100.0,35.5
28.0,121.5,96700.0,30.900000000000002
28.1,121.2,97400.0,24.700000000000003
28.0,121.0,98000.0,24.200000000000003
28.2,121.10000000000001,98100.0,22.6
28.400000000000002,121.5,98400.0,22.1
28.5,121.5,98500.0,22.1
27.900000000000002,121.7,98600.0,22.1
28.3,122.9,98400.0,20.1
28.7,123.10000000000001,98500.0,18.5
28.3,123.5,98300.0,19.0
28.1,124.10000000000001,98400.0,20.1
27.900000000000002,125.2,98300.0,20.1
27.900000000000002,125.9,98400.0,20.1
27.900000000000002,126.9,98400.0,20.1
28.2,127.60000000000001,98600.0,18.0
27.900000000000002,128.2,98600.0,18.5
28.0,129.0,98700.0,19.0
28.2,129.5,98600.0,18.5
28.0,130.0,98700.0,19.0
28.2,129.9,98600.0,18.5
28.2,130.3,98500.0,20.6
28.0,130.6,98200.0,21.6
28.400000000000002,130.5,98100.0,22.1
28.7,130.6,97800.0,22.6
29.1,130.8,97800.0,24.200000000000003
29.400000000000002,130.1,97500.0,25.200000000000003
30.0,130.0,97700.0,26.200000000000003
31.0,129.3,97200.0,27.3
31.900000000000002,128.9,97400.0,27.8
