latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.7,129.3,97100.0,28.8
24.900000000000002,128.6,96900.0,28.3
24.900000000000002,128.1,96900.0,31.400000000000002
25.2,127.5,96400.0,31.400000000000002
25.5,126.9,96200.0,32.4
25.6,126.10000000000001,95900.0,33.4
25.7,125.60000000000001,95700.0,32.9
25.900000000000002,125.2,95800.0,38.1
25.8,124.9,96100.0,39.1
26.3,124.4,95900.0,39.1
26.3,124.3,96000.0,38.1
26.400000000000002,124.3,96100.0,40.1
26.6,124.60000000000001,96400.0,32.4
26.8,125.10000000000001,96200.0,30.900000000000002
27.0,125.7,96500.0,32.4
27.5,126.4,96500.0,30.900000000000002
28.0,126.8,96600.0,29.8
28.400000000000002,126.9,96800.0,29.3
28.5,127.4,96900.0,27.8
28.7,127.60000000000001,96800.0,26.8
28.900000000000002,127.8,96900.0,26.200000000000003
29.0,128.5,96600.0,26.200000000000003
29.3,128.8,96700.0,27.8
30.0,128.8,96600.0,28.3
29.900000000000002,129.5,96900.0,25.700000000000003
30.1,129.5,96700.0,25.700000000000003
30.400000000000002,129.5,97000.0,24.700000000000003
30.7,129.8,96700.0,25.200000000000003
31.3,129.7,97000.0,25.700000000000003
32.5,129.9,97000.0,24.700000000000003
33.3,129.7,97500.0,24.200000000000003
34.2,129.7,97700.0,21.1
36.0,129.3,97800.0,23.200000000000003
38.1,129.1,98000.0,23.700000000000003
39.6,128.9,98300.0,21.6
41.300000000000004,129.7,98900.0,18.0
44.1,129.4,99200.0,16.0
45.800000000000004,130.5,99100.0,14.9
47.1,132.2,99000.0,15.4
