latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.5,129.2,97000.0,29.3
25.1,128.6,96900.0,27.8
25.2,127.3,97100.0,26.200000000000003
25.5,127.10000000000001,96800.0,31.900000000000002
25.400000000000002,126.7,96600.0,31.900000000000002
26.0,125.8,96000.0,33.4
26.1,124.9,96100.0,32.9
26.3,124.4,96400.0,32.9
26.3,124.3,96300.0,38.6
26.5,123.60000000000001,96200.0,40.1
26.3,123.10000000000001,96300.0,34.5
26.6,123.10000000000001,96400.0,35.5
25.8,122.9,96400.0,38.1
26.1,123.3,96500.0,35.5
25.900000000000002,123.5,96900.0,36.0
26.1,124.9,96300.0,39.1
26.5,125.2,96500.0,34.0
27.0,126.0,96500.0,31.400000000000002
27.6,126.7,96400.0,34.0
28.0,127.2,96200.0,31.400000000000002
28.2,127.7,96400.0,29.3
28.400000000000002,128.4,96100.0,29.8
28.5,128.6,96300.0,27.3
28.3,128.9,96200.0,27.8
28.3,129.7,96400.0,28.8
28.6,130.8,96400.0,29.3
28.8,131.2,96600.0,31.900000000000002
29.7,131.9,96300.0,32.4
30.1,132.4,96300.0,34.0
30.8,132.2,96000.0,33.4
31.2,132.1,96200.0,31.900000000000002
31.6,131.7,96400.0,27.8
31.900000000000002,131.4,97100.0,23.700000000000003
32.4,131.5,97500.0,22.6
33.2,131.6,97800.0,25.700000000000003
33.7,131.9,97600.0,23.700000000000003
35.0,132.2,97900.0,20.1
36.300000000000004,132.9,97800.0,25.700000000000003
37.9,133.1,98000.0,24.700000000000003
39.800000000000004,133.2,97900.0,25.200000000000003
41.300000000000004,134.0,97500.0,27.8
