latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.3,965.0,31.400000000000002
24.8,128.6,962.0,30.400000000000002
24.8,128.1,960.0,30.900000000000002
24.900000000000002,127.8,953.0,35.5
25.3,127.4,947.0,35.0
25.6,126.4,947.0,40.6
25.5,125.8,950.0,33.4
25.7,125.3,953.0,32.9
25.6,125.10000000000001,953.0,34.5
25.6,125.0,953.0,36.5
25.7,124.8,954.0,40.1
25.900000000000002,124.8,954.0,38.1
25.900000000000002,124.9,956.0,40.1
26.1,125.3,956.0,36.5
26.2,125.60000000000001,960.0,31.900000000000002
26.7,126.0,962.0,31.900000000000002
27.1,126.4,965.0,29.3
27.5,126.60000000000001,965.0,31.400000000000002
27.8,126.7,967.0,29.3
28.1,126.60000000000001,968.0,28.8
28.0,126.8,971.0,25.200000000000003
28.0,127.2,971.0,23.200000000000003
27.900000000000002,127.8,973.0,22.6
28.1,128.6,973.0,22.6
28.1,129.2,975.0,21.6
28.2,129.8,974.0,24.200000000000003
28.1,130.4,974.0,25.200000000000003
28.2,130.9,972.0,26.200000000000003
28.400000000000002,131.2,972.0,31.400000000000002
29.0,131.4,971.0,26.200000000000003
29.2,131.4,971.0,25.200000000000003
29.3,131.0,971.0,27.3
29.8,130.6,971.0,29.3
30.400000000000002,130.4,969.0,27.8
31.0,129.9,974.0,25.200000000000003
32.1,129.8,976.0,22.6
33.0,129.6,976.0,28.8
33.5,129.3,972.0,28.8
34.800000000000004,130.2,973.0,25.200000000000003
36.0,130.1,972.0,28.8
38.0,130.7,970.0,28.3
