latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.5,129.3,97100.0,27.8
24.900000000000002,128.6,96700.0,28.8
25.2,127.60000000000001,96800.0,29.8
25.3,127.0,96600.0,29.3
25.5,126.60000000000001,96400.0,32.9
25.900000000000002,125.4,96100.0,29.8
25.8,124.7,96000.0,30.400000000000002
26.1,124.0,96300.0,31.900000000000002
26.2,123.5,96200.0,36.5
26.3,123.2,96300.0,34.5
26.1,122.9,96300.0,31.400000000000002
26.900000000000002,122.7,96400.0,33.4
26.8,123.10000000000001,96200.0,37.6
27.6,123.2,96100.0,34.0
28.2,123.9,96500.0,35.0
29.2,123.8,96600.0,32.9
29.8,124.0,96800.0,26.8
30.1,124.0,96700.0,27.8
30.6,124.0,96700.0,29.8
30.8,124.2,96500.0,29.8
31.0,124.9,96700.0,27.8
31.1,124.60000000000001,96700.0,26.8
31.1,125.0,96900.0,25.200000000000003
31.5,125.2,97000.0,23.700000000000003
31.6,125.2,97100.0,24.200000000000003
32.0,125.9,97300.0,24.200000000000003
32.7,126.2,97500.0,26.8
33.6,126.8,97500.0,25.700000000000003
34.1,127.3,97700.0,23.700000000000003
35.4,127.4,97900.0,20.6
36.5,128.2,98200.0,18.0
37.9,129.3,98200.0,18.0
39.1,130.5,98300.0,19.0
40.800000000000004,131.4,98400.0,18.0
42.6,132.6,98600.0,18.0
45.7,134.9,99100.0,18.5
46.7,136.2,99700.0,15.4
47.6,139.20000000000002,99800.0,19.0
