latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.4,96700.0,31.400000000000002
24.900000000000002,128.8,96300.0,30.900000000000002
25.1,128.0,96400.0,29.8
25.2,127.7,96000.0,34.0
25.400000000000002,127.0,95600.0,36.5
25.8,126.2,95100.0,34.0
25.7,125.9,95200.0,32.4
26.1,125.4,95500.0,31.900000000000002
26.3,125.2,95500.0,37.6
26.3,125.10000000000001,95600.0,34.0
26.3,125.3,95500.0,32.9
26.8,125.8,95500.0,34.5
27.1,126.2,95700.0,32.9
27.5,126.7,95700.0,31.900000000000002
27.7,127.8,95900.0,31.900000000000002
27.900000000000002,128.4,96000.0,30.400000000000002
28.1,129.4,96300.0,27.8
28.400000000000002,130.3,96000.0,31.900000000000002
28.5,131.0,96000.0,29.3
29.1,131.6,95700.0,33.4
29.1,132.3,95500.0,33.4
30.1,132.8,95500.0,32.4
30.400000000000002,133.0,95300.0,36.5
31.400000000000002,133.0,95200.0,32.9
31.8,133.2,95600.0,35.0
32.4,133.1,95800.0,32.9
33.8,133.3,96300.0,28.3
34.800000000000004,133.1,96900.0,27.3
35.800000000000004,133.5,97300.0,24.200000000000003
37.6,134.2,97400.0,23.200000000000003
39.4,135.3,97600.0,25.700000000000003
41.7,137.3,97600.0,24.700000000000003
43.7,139.3,97500.0,25.700000000000003
45.800000000000004,142.5,97800.0,28.8
48.1,146.20000000000002,98000.0,24.200000000000003
49.5,149.9,97700.0,25.200000000000003
50.2,154.0,97700.0,24.200000000000003
50.4,159.1,97800.0,22.6
50.5,165.5,97600.0,24.200000000000003
50.5,170.70000000000002,97300.0,22.1
