latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.400000000000002,129.2,966.0,33.4
24.7,128.8,962.0,31.400000000000002
24.900000000000002,128.0,963.0,31.900000000000002
25.1,127.60000000000001,961.0,31.400000000000002
25.1,127.2,958.0,35.0
25.3,126.5,953.0,34.5
25.3,125.9,957.0,35.5
25.7,125.60000000000001,950.0,44.2
25.7,125.3,954.0,37.0
25.8,125.10000000000001,952.0,40.1
25.8,125.0,952.0,43.2
25.900000000000002,125.2,954.0,39.1
26.1,125.3,953.0,37.6
25.900000000000002,126.0,956.0,35.0
26.400000000000002,126.7,961.0,31.900000000000002
26.900000000000002,127.3,961.0,32.9
27.2,127.7,966.0,32.4
27.8,128.5,964.0,30.400000000000002
27.900000000000002,128.8,967.0,28.8
28.1,129.5,965.0,31.400000000000002
28.3,129.9,967.0,28.8
28.900000000000002,130.6,965.0,31.900000000000002
29.1,131.1,965.0,28.8
29.3,131.1,966.0,30.400000000000002
30.1,132.1,969.0,29.8
30.0,132.0,967.0,29.3
30.5,132.0,971.0,27.3
31.0,131.8,971.0,27.3
31.2,132.5,974.0,24.700000000000003
31.6,132.8,975.0,23.700000000000003
31.5,132.3,978.0,22.1
32.5,132.8,978.0,22.6
32.3,133.2,981.0,23.700000000000003
33.2,132.3,981.0,22.6
33.6,132.3,984.0,24.700000000000003
33.8,132.4,984.0,21.6
34.1,132.3,987.0,20.1
34.800000000000004,131.5,986.0,20.1
35.6,131.9,988.0,19.0
36.1,131.8,987.0,20.6
37.0,132.7,984.0,20.6
