latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.5,129.4,968.0,29.3
24.900000000000002,128.5,965.0,29.3
25.0,127.7,964.0,28.8
25.400000000000002,127.10000000000001,952.0,32.4
25.3,126.3,948.0,35.0
25.400000000000002,125.4,944.0,43.7
25.6,124.4,945.0,44.2
25.6,123.8,952.0,36.5
25.7,123.10000000000001,953.0,39.1
25.900000000000002,122.2,955.0,34.5
25.6,121.7,959.0,37.6
25.6,121.0,964.0,32.9
25.400000000000002,120.60000000000001,958.0,38.1
25.400000000000002,120.5,965.0,30.900000000000002
25.5,120.9,969.0,32.9
26.2,121.7,976.0,24.200000000000003
26.8,122.0,978.0,22.6
26.8,122.0,978.0,23.700000000000003
26.6,122.8,979.0,22.6
27.3,124.0,979.0,20.6
28.0,124.7,981.0,20.6
28.6,124.8,979.0,20.1
28.6,124.4,982.0,17.0
28.2,124.10000000000001,981.0,18.5
27.8,124.8,983.0,17.5
27.900000000000002,126.2,984.0,19.0
28.5,127.8,987.0,16.5
29.400000000000002,129.0,987.0,16.5
30.400000000000002,129.5,990.0,16.0
30.900000000000002,129.2,989.0,14.4
31.1,128.6,991.0,15.4
30.8,127.8,990.0,14.9
30.400000000000002,127.7,991.0,16.5
30.2,127.7,990.0,12.9
29.900000000000002,127.60000000000001,992.0,13.9
30.1,127.3,991.0,13.4
30.6,127.10000000000001,992.0,12.9
31.2,126.7,990.0,17.0
32.0,126.3,990.0,20.1
33.0,125.7,989.0,18.0
33.9,125.5,991.0,18.0
