latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.7,91.8,989.0,19.0
21.3,90.4,990.0,17.5
22.3,90.2,989.0,17.5
23.0,89.4,991.0,14.4
23.8,88.5,991.0,12.9
24.0,87.3,993.0,12.4
24.900000000000002,86.10000000000001,990.0,12.4
24.5,85.0,993.0,10.3
24.1,84.0,991.0,12.4
23.7,84.0,992.0,12.4
24.1,83.9,992.0,10.3
24.0,84.2,995.0,11.3
24.7,84.3,994.0,10.8
24.7,84.2,996.0,9.3
24.900000000000002,84.0,995.0,8.8
25.400000000000002,83.3,997.0,9.3
25.6,82.4,997.0,8.200000000000001
26.900000000000002,83.0,998.0,8.8
26.900000000000002,83.10000000000001,995.0,7.2
26.900000000000002,83.3,997.0,7.2
25.900000000000002,83.7,996.0,6.7
26.8,84.60000000000001,997.0,8.200000000000001
26.0,85.60000000000001,995.0,7.7
25.900000000000002,86.3,997.0,8.8
26.0,86.9,996.0,8.8
