latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.7,91.7,98900.0,19.6
21.8,90.7,98900.0,15.4
22.6,89.7,98700.0,16.0
23.1,89.0,98800.0,15.4
23.3,88.10000000000001,98600.0,16.0
24.0,86.8,99000.0,14.9
24.1,84.3,98800.0,12.4
23.7,84.0,99000.0,11.8
23.1,82.2,99100.0,10.8
24.400000000000002,83.2,99100.0,11.3
25.1,83.10000000000001,99000.0,10.8
25.2,83.0,99300.0,10.8
25.3,82.2,99400.0,11.3
25.400000000000002,82.0,99700.0,9.3
26.1,81.7,99600.0,6.7
26.2,81.0,99900.0,6.7
26.2,80.7,99900.0,5.7
26.8,80.9,99800.0,9.8
28.1,81.4,100100.0,6.7
28.2,81.10000000000001,99600.0,5.7
26.900000000000002,82.10000000000001,99700.0,8.200000000000001
27.1,82.60000000000001,99500.0,6.2
26.2,81.2,99700.0,8.200000000000001
27.0,82.0,99600.0,6.7
26.6,81.2,99700.0,9.3
26.8,81.7,99900.0,6.2
26.6,81.9,99900.0,6.7
26.5,82.2,100000.0,7.2
26.900000000000002,83.2,100100.0,4.1000000000000005
27.0,82.9,100000.0,4.6000000000000005
27.1,82.4,100200.0,5.1000000000000005
27.0,82.7,100000.0,4.6000000000000005
