latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.900000000000002,91.2,989.0,20.1
21.6,90.60000000000001,989.0,18.0
22.6,89.60000000000001,988.0,20.1
23.1,88.3,991.0,13.4
23.3,86.7,990.0,13.9
23.5,85.60000000000001,992.0,12.9
24.1,84.0,989.0,11.3
23.3,83.0,991.0,10.8
24.0,81.9,990.0,11.8
23.8,81.2,993.0,10.8
23.8,80.4,990.0,10.3
24.0,79.4,994.0,14.9
23.900000000000002,79.3,993.0,11.8
24.7,79.8,995.0,10.8
25.400000000000002,79.3,993.0,9.8
26.3,78.3,997.0,8.8
25.900000000000002,78.5,997.0,9.8
26.0,79.3,998.0,9.8
26.5,79.5,995.0,8.200000000000001
26.6,80.5,998.0,10.8
26.8,80.2,995.0,8.8
