latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.900000000000002,91.8,989.0,21.6
21.900000000000002,90.60000000000001,991.0,18.0
22.1,89.7,988.0,19.6
22.8,89.7,991.0,16.5
23.5,88.9,991.0,13.4
24.0,87.8,993.0,12.9
23.900000000000002,86.60000000000001,992.0,11.8
24.7,85.5,995.0,10.8
24.400000000000002,84.7,994.0,9.8
24.1,83.9,995.0,9.8
24.400000000000002,84.0,993.0,7.2
24.400000000000002,83.9,996.0,9.3
24.7,84.2,997.0,8.200000000000001
26.5,79.8,998.0,10.8
27.6,80.7,996.0,5.7
28.2,80.60000000000001,996.0,7.7
28.2,81.0,992.0,6.7
27.0,83.3,996.0,5.7
27.0,83.4,995.0,5.1000000000000005
27.0,83.3,997.0,7.7
27.0,83.4,995.0,6.7
26.400000000000002,83.9,995.0,7.7
26.5,83.2,997.0,7.7
28.0,80.8,1001.0,8.200000000000001
28.2,80.60000000000001,1000.0,7.2
28.7,78.8,1002.0,7.7
28.6,78.0,1002.0,7.2
