latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.900000000000002,91.3,99100.0,16.5
21.8,90.2,99100.0,17.5
22.3,88.8,98800.0,17.0
22.3,88.2,99000.0,14.9
22.6,87.8,98800.0,15.4
23.1,85.7,99000.0,14.9
24.0,84.2,98800.0,13.9
23.7,84.0,99100.0,12.9
23.3,82.60000000000001,98800.0,13.4
23.7,81.8,99000.0,13.4
24.0,81.9,98800.0,10.3
24.900000000000002,80.0,99300.0,11.3
25.3,79.3,99600.0,11.8
25.400000000000002,76.60000000000001,99400.0,10.3
25.5,76.3,99800.0,9.3
26.3,78.3,99700.0,8.8
26.7,77.60000000000001,99900.0,9.8
27.1,77.2,99600.0,8.200000000000001
26.5,77.4,100000.0,7.7
26.5,77.7,99800.0,8.200000000000001
26.5,77.9,99800.0,9.3
28.3,77.9,99500.0,7.2
27.5,78.9,99800.0,6.7
27.2,78.7,99600.0,7.2
27.3,78.5,99700.0,7.7
27.3,78.60000000000001,99600.0,6.7
27.5,78.60000000000001,99900.0,6.2
27.6,78.4,99900.0,6.7
27.400000000000002,78.10000000000001,100100.0,7.2
28.2,80.60000000000001,100000.0,5.1000000000000005
