latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.7,91.60000000000001,99100.0,17.5
20.8,91.2,99100.0,17.5
22.5,90.7,99000.0,17.0
21.8,90.4,99200.0,15.4
22.400000000000002,89.4,99000.0,15.4
23.6,88.7,99100.0,14.4
23.5,87.60000000000001,98900.0,13.4
23.3,86.7,99100.0,14.4
23.7,85.3,99100.0,12.9
24.0,84.3,99100.0,13.4
24.400000000000002,83.9,98900.0,12.4
24.1,83.9,99000.0,15.4
24.6,83.8,99100.0,11.8
25.0,83.0,99400.0,11.8
25.2,82.10000000000001,99200.0,8.200000000000001
25.1,81.7,99600.0,7.7
25.2,82.3,99800.0,9.3
24.2,83.3,99900.0,8.8
