latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.7,91.60000000000001,990.0,16.5
21.8,90.7,989.0,17.0
22.400000000000002,88.9,987.0,17.5
22.1,88.60000000000001,987.0,17.5
23.2,87.7,986.0,17.0
23.0,86.3,988.0,16.0
23.5,85.7,988.0,13.9
24.2,84.4,991.0,12.4
24.1,82.8,991.0,9.3
23.7,81.7,994.0,10.3
23.1,81.9,996.0,9.3
25.0,81.7,996.0,8.8
24.900000000000002,81.9,997.0,10.8
25.3,82.5,996.0,8.200000000000001
25.6,81.0,998.0,8.200000000000001
25.900000000000002,81.0,999.0,10.8
26.0,81.0,997.0,8.8
26.8,80.9,998.0,6.7
25.6,82.7,996.0,6.7
