latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.8,91.8,989.0,18.5
21.400000000000002,91.2,990.0,17.0
22.1,89.9,988.0,17.0
22.900000000000002,89.60000000000001,991.0,13.9
23.7,88.7,990.0,13.9
24.400000000000002,87.60000000000001,992.0,11.8
24.900000000000002,85.9,990.0,11.3
24.3,84.7,992.0,11.8
23.900000000000002,84.3,989.0,11.8
24.0,84.5,990.0,11.8
24.5,85.0,989.0,10.8
24.900000000000002,84.4,993.0,11.3
25.1,83.8,993.0,8.200000000000001
25.400000000000002,83.4,994.0,11.3
25.8,83.3,992.0,8.200000000000001
25.7,84.10000000000001,995.0,9.3
25.900000000000002,84.3,994.0,8.200000000000001
25.8,84.3,997.0,8.8
25.6,84.5,995.0,6.2
25.6,85.3,997.0,9.3
25.0,86.5,994.0,11.8
25.8,86.5,994.0,9.3
26.2,87.3,995.0,7.2
