latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.7,91.8,99000.0,17.0
21.6,90.9,99000.0,19.0
21.900000000000002,90.0,98800.0,19.0
23.0,89.5,99100.0,14.9
24.0,89.10000000000001,99000.0,14.4
24.2,87.8,99200.0,12.9
24.8,86.2,99000.0,12.4
25.2,85.0,99200.0,11.8
25.2,83.10000000000001,99100.0,12.9
25.1,83.10000000000001,99100.0,12.4
25.5,82.7,99000.0,11.3
25.400000000000002,82.4,99300.0,9.3
25.3,82.60000000000001,99300.0,8.200000000000001
25.6,82.8,99600.0,8.8
25.7,83.0,99800.0,7.2
25.1,83.3,99800.0,6.7
