latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.8,91.60000000000001,99000.0,21.1
22.0,90.9,98900.0,17.5
22.6,89.7,98800.0,16.5
22.6,88.5,99000.0,14.4
22.2,87.7,98900.0,14.4
22.6,87.3,99000.0,17.0
22.7,86.2,98900.0,15.4
22.7,85.0,99300.0,13.9
22.5,84.3,99200.0,14.4
22.2,83.3,99300.0,13.4
22.3,83.10000000000001,99200.0,12.4
22.5,83.10000000000001,99700.0,13.4
22.1,81.60000000000001,99600.0,13.9
23.400000000000002,81.0,99800.0,9.8
24.0,81.10000000000001,99600.0,9.3
25.0,81.5,100000.0,8.8
25.1,83.3,99900.0,8.8
26.6,83.3,99600.0,5.7
26.900000000000002,84.3,99700.0,6.2
25.900000000000002,86.0,99300.0,8.8
25.400000000000002,85.10000000000001,99600.0,9.3
25.2,85.0,99500.0,8.200000000000001
25.3,84.0,99600.0,8.200000000000001
25.5,83.8,99300.0,7.2
25.5,83.10000000000001,99400.0,7.7
25.6,82.7,99300.0,9.3
25.900000000000002,81.9,99500.0,10.8
26.5,80.7,99400.0,8.200000000000001
26.6,80.2,99700.0,6.7
26.7,78.8,99700.0,8.200000000000001
26.6,78.10000000000001,99900.0,8.8
27.1,77.60000000000001,99700.0,7.2
27.2,78.0,99900.0,6.2
