latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.900000000000002,91.8,99000.0,21.6
22.0,90.5,99000.0,16.0
22.6,89.10000000000001,98800.0,15.4
22.5,88.7,99000.0,14.9
22.8,88.2,99000.0,13.9
24.0,86.9,99200.0,12.9
24.900000000000002,84.7,98900.0,10.3
25.1,82.60000000000001,99100.0,10.3
24.5,80.5,98800.0,11.8
23.5,80.10000000000001,99100.0,13.4
24.900000000000002,80.3,98900.0,11.8
24.900000000000002,80.0,99200.0,12.4
25.3,79.5,99200.0,10.3
25.7,78.0,99600.0,11.3
26.3,77.60000000000001,99400.0,8.8
25.7,76.5,99700.0,7.7
25.6,76.2,99700.0,8.200000000000001
26.1,76.4,99900.0,10.8
26.400000000000002,75.60000000000001,99600.0,10.3
27.0,76.60000000000001,99900.0,9.3
26.8,76.9,99700.0,7.7
26.400000000000002,77.4,99800.0,10.3
26.6,77.9,99600.0,6.7
26.6,78.60000000000001,99800.0,6.7
28.1,80.60000000000001,99700.0,5.7
26.5,83.10000000000001,99400.0,6.2
27.0,82.8,99600.0,5.7
27.3,79.3,99800.0,6.7
26.400000000000002,80.2,99600.0,6.2
