latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.900000000000002,91.4,98900.0,17.5
21.1,90.0,98900.0,16.5
22.1,89.5,98700.0,18.0
22.3,88.4,98900.0,17.0
22.900000000000002,87.60000000000001,98800.0,14.4
22.6,86.3,99000.0,17.0
23.0,85.7,98900.0,14.4
23.7,84.5,99200.0,12.9
24.1,83.9,99000.0,12.9
24.3,83.10000000000001,99300.0,12.4
25.2,82.3,99500.0,9.3
24.8,82.4,99700.0,11.8
24.400000000000002,83.8,99400.0,7.7
25.0,84.10000000000001,99800.0,6.7
26.900000000000002,84.2,99900.0,6.2
25.6,84.5,99800.0,5.7
