latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.200000000000001,-104.60000000000001,100800.0,13.4
15.5,-106.60000000000001,100900.0,12.4
16.1,-108.2,100600.0,17.5
16.6,-109.4,100700.0,18.5
16.5,-110.9,100200.0,17.5
16.6,-112.4,100500.0,18.0
16.5,-113.8,100000.0,19.0
16.2,-115.3,100000.0,20.6
15.9,-116.60000000000001,99800.0,21.6
15.700000000000001,-117.9,100200.0,19.6
15.5,-119.4,99300.0,25.200000000000003
15.200000000000001,-120.7,99900.0,22.1
14.9,-121.8,99800.0,21.1
14.700000000000001,-123.2,100000.0,21.6
14.5,-124.60000000000001,99800.0,20.1
14.3,-126.0,100300.0,21.1
14.3,-127.2,100300.0,17.0
14.200000000000001,-128.7,100600.0,18.0
14.0,-130.5,100500.0,17.5
13.8,-132.1,100700.0,16.5
